,comunidad_autonoma,month,demand_ccaa
0,Andalucía,2015-01-01T00:00:00.000+01:00,3485428.721
1,Andalucía,2015-02-01T00:00:00.000+01:00,3167179.074
2,Andalucía,2015-03-01T00:00:00.000+01:00,3150607.517
3,Andalucía,2015-04-01T00:00:00.000+02:00,2809896.497
4,Andalucía,2015-05-01T00:00:00.000+02:00,3047140.45
5,Andalucía,2015-06-01T00:00:00.000+02:00,3184114.599
6,Andalucía,2015-07-01T00:00:00.000+02:00,3923735.479
7,Andalucía,2015-08-01T00:00:00.000+02:00,3621936.219
8,Andalucía,2015-09-01T00:00:00.000+02:00,3034131.643
9,Andalucía,2015-10-01T00:00:00.000+02:00,2956529.323
10,Andalucía,2015-11-01T00:00:00.000+01:00,2921433.923
11,Andalucía,2015-12-01T00:00:00.000+01:00,3236452.127
12,Aragón,2015-01-01T00:00:00.000+01:00,903645.512
13,Aragón,2015-02-01T00:00:00.000+01:00,849701.481
14,Aragón,2015-03-01T00:00:00.000+01:00,904810.786
15,Aragón,2015-04-01T00:00:00.000+02:00,800756.867
16,Aragón,2015-05-01T00:00:00.000+02:00,852269.274
17,Aragón,2015-06-01T00:00:00.000+02:00,848747.285
18,Aragón,2015-07-01T00:00:00.000+02:00,925582.876
19,Aragón,2015-08-01T00:00:00.000+02:00,845503.374
20,Aragón,2015-09-01T00:00:00.000+02:00,826616.589
21,Aragón,2015-10-01T00:00:00.000+02:00,840095.886
22,Aragón,2015-11-01T00:00:00.000+01:00,844540.515
23,Aragón,2015-12-01T00:00:00.000+01:00,851147.647
24,Principado de Asturias,2015-01-01T00:00:00.000+01:00,956258.03
25,Principado de Asturias,2015-02-01T00:00:00.000+01:00,890800.057
26,Principado de Asturias,2015-03-01T00:00:00.000+01:00,929543.143
27,Principado de Asturias,2015-04-01T00:00:00.000+02:00,856934.826
28,Principado de Asturias,2015-05-01T00:00:00.000+02:00,863399.454
29,Principado de Asturias,2015-06-01T00:00:00.000+02:00,822456.29
30,Principado de Asturias,2015-07-01T00:00:00.000+02:00,878110.776
31,Principado de Asturias,2015-08-01T00:00:00.000+02:00,832511.783
32,Principado de Asturias,2015-09-01T00:00:00.000+02:00,819975.734
33,Principado de Asturias,2015-10-01T00:00:00.000+02:00,872877.645
34,Principado de Asturias,2015-11-01T00:00:00.000+01:00,864287.256
35,Principado de Asturias,2015-12-01T00:00:00.000+01:00,900378.726
36,Cantabria,2015-01-01T00:00:00.000+01:00,374887.914
37,Cantabria,2015-02-01T00:00:00.000+01:00,350424.136
38,Cantabria,2015-03-01T00:00:00.000+01:00,393903.333
39,Cantabria,2015-04-01T00:00:00.000+02:00,348258.862
40,Cantabria,2015-05-01T00:00:00.000+02:00,358305.596
41,Cantabria,2015-06-01T00:00:00.000+02:00,341599.137
42,Cantabria,2015-07-01T00:00:00.000+02:00,360853.149
43,Cantabria,2015-08-01T00:00:00.000+02:00,353605.822
44,Cantabria,2015-09-01T00:00:00.000+02:00,341766.173
45,Cantabria,2015-10-01T00:00:00.000+02:00,348195.082
46,Cantabria,2015-11-01T00:00:00.000+01:00,348327.575
47,Cantabria,2015-12-01T00:00:00.000+01:00,331071.824
48,Castilla- La Mancha,2015-01-01T00:00:00.000+01:00,1069550.84
49,Castilla- La Mancha,2015-02-01T00:00:00.000+01:00,967544.604
50,Castilla- La Mancha,2015-03-01T00:00:00.000+01:00,964927.024
51,Castilla- La Mancha,2015-04-01T00:00:00.000+02:00,851270.36
52,Castilla- La Mancha,2015-05-01T00:00:00.000+02:00,978384.67
53,Castilla- La Mancha,2015-06-01T00:00:00.000+02:00,954580.662
54,Castilla- La Mancha,2015-07-01T00:00:00.000+02:00,1127872.169
55,Castilla- La Mancha,2015-08-01T00:00:00.000+02:00,1036015.703
56,Castilla- La Mancha,2015-09-01T00:00:00.000+02:00,884880.304
57,Castilla- La Mancha,2015-10-01T00:00:00.000+02:00,853196.079
58,Castilla- La Mancha,2015-11-01T00:00:00.000+01:00,878463.136
59,Castilla- La Mancha,2015-12-01T00:00:00.000+01:00,975417.322
60,Castilla y León,2015-01-01T00:00:00.000+01:00,1265447.012
61,Castilla y León,2015-02-01T00:00:00.000+01:00,1183589.347
62,Castilla y León,2015-03-01T00:00:00.000+01:00,1201742.215
63,Castilla y León,2015-04-01T00:00:00.000+02:00,1056678.981
64,Castilla y León,2015-05-01T00:00:00.000+02:00,1096363.615
65,Castilla y León,2015-06-01T00:00:00.000+02:00,1100185.951
66,Castilla y León,2015-07-01T00:00:00.000+02:00,1272522.336
67,Castilla y León,2015-08-01T00:00:00.000+02:00,1120544.413
68,Castilla y León,2015-09-01T00:00:00.000+02:00,1066987.665
69,Castilla y León,2015-10-01T00:00:00.000+02:00,1114237.166
70,Castilla y León,2015-11-01T00:00:00.000+01:00,1148084.056
71,Castilla y León,2015-12-01T00:00:00.000+01:00,1200695.934
72,Cataluña,2015-01-01T00:00:00.000+01:00,4166773.739
73,Cataluña,2015-02-01T00:00:00.000+01:00,3875789.258
74,Cataluña,2015-03-01T00:00:00.000+01:00,3960238.857
75,Cataluña,2015-04-01T00:00:00.000+02:00,3547210.863
76,Cataluña,2015-05-01T00:00:00.000+02:00,3692788.614
77,Cataluña,2015-06-01T00:00:00.000+02:00,3864700.681
78,Cataluña,2015-07-01T00:00:00.000+02:00,4505638.561
79,Cataluña,2015-08-01T00:00:00.000+02:00,3854649.146
80,Cataluña,2015-09-01T00:00:00.000+02:00,3715257.729
81,Cataluña,2015-10-01T00:00:00.000+02:00,3756932.177
82,Cataluña,2015-11-01T00:00:00.000+01:00,3757928.173
83,Cataluña,2015-12-01T00:00:00.000+01:00,3876726.24
84,Comunidad Ceuta,2015-01-01T00:00:00.000+01:00,18698.456
85,Comunidad Ceuta,2015-02-01T00:00:00.000+01:00,16234.458
86,Comunidad Ceuta,2015-03-01T00:00:00.000+01:00,15897.638
87,Comunidad Ceuta,2015-04-01T00:00:00.000+02:00,15142.319
88,Comunidad Ceuta,2015-05-01T00:00:00.000+02:00,16646.738
89,Comunidad Ceuta,2015-06-01T00:00:00.000+02:00,16896.176
90,Comunidad Ceuta,2015-07-01T00:00:00.000+02:00,19155.601
91,Comunidad Ceuta,2015-08-01T00:00:00.000+02:00,18611.021
92,Comunidad Ceuta,2015-09-01T00:00:00.000+02:00,16586.627
93,Comunidad Ceuta,2015-10-01T00:00:00.000+02:00,16965.814
94,Comunidad Ceuta,2015-11-01T00:00:00.000+01:00,16098.263
95,Comunidad Ceuta,2015-12-01T00:00:00.000+01:00,17089.979
96,Comunidad de Madrid,2015-01-01T00:00:00.000+01:00,2785644.732
97,Comunidad de Madrid,2015-02-01T00:00:00.000+01:00,2543195.794
98,Comunidad de Madrid,2015-03-01T00:00:00.000+01:00,2446457.005
99,Comunidad de Madrid,2015-04-01T00:00:00.000+02:00,2120817.01
100,Comunidad de Madrid,2015-05-01T00:00:00.000+02:00,2197378.236
101,Comunidad de Madrid,2015-06-01T00:00:00.000+02:00,2348360.395
102,Comunidad de Madrid,2015-07-01T00:00:00.000+02:00,2821408.312
103,Comunidad de Madrid,2015-08-01T00:00:00.000+02:00,2324268.317
104,Comunidad de Madrid,2015-09-01T00:00:00.000+02:00,2135972.717
105,Comunidad de Madrid,2015-10-01T00:00:00.000+02:00,2197706.938
106,Comunidad de Madrid,2015-11-01T00:00:00.000+01:00,2312518.255
107,Comunidad de Madrid,2015-12-01T00:00:00.000+01:00,2557614.574
108,Comunidad Valenciana,2015-01-01T00:00:00.000+01:00,2391973.644
109,Comunidad Valenciana,2015-02-01T00:00:00.000+01:00,2216907.15
110,Comunidad Valenciana,2015-03-01T00:00:00.000+01:00,2192370.0
111,Comunidad Valenciana,2015-04-01T00:00:00.000+02:00,1955264.817
112,Comunidad Valenciana,2015-05-01T00:00:00.000+02:00,2085205.931
113,Comunidad Valenciana,2015-06-01T00:00:00.000+02:00,2221761.81
114,Comunidad Valenciana,2015-07-01T00:00:00.000+02:00,2740927.677
115,Comunidad Valenciana,2015-08-01T00:00:00.000+02:00,2340351.676
116,Comunidad Valenciana,2015-09-01T00:00:00.000+02:00,2158893.78
117,Comunidad Valenciana,2015-10-01T00:00:00.000+02:00,2075797.798
118,Comunidad Valenciana,2015-11-01T00:00:00.000+01:00,2095793.294
119,Comunidad Valenciana,2015-12-01T00:00:00.000+01:00,2197422.86
120,Extremadura,2015-01-01T00:00:00.000+01:00,456054.476
121,Extremadura,2015-02-01T00:00:00.000+01:00,407777.076
122,Extremadura,2015-03-01T00:00:00.000+01:00,393253.836
123,Extremadura,2015-04-01T00:00:00.000+02:00,343621.07
124,Extremadura,2015-05-01T00:00:00.000+02:00,367992.191
125,Extremadura,2015-06-01T00:00:00.000+02:00,399268.592
126,Extremadura,2015-07-01T00:00:00.000+02:00,457673.723
127,Extremadura,2015-08-01T00:00:00.000+02:00,464554.144
128,Extremadura,2015-09-01T00:00:00.000+02:00,397413.143
129,Extremadura,2015-10-01T00:00:00.000+02:00,366363.101
130,Extremadura,2015-11-01T00:00:00.000+01:00,371707.656
131,Extremadura,2015-12-01T00:00:00.000+01:00,393741.061
132,Galicia,2015-01-01T00:00:00.000+01:00,1865880.341
133,Galicia,2015-02-01T00:00:00.000+01:00,1718823.101
134,Galicia,2015-03-01T00:00:00.000+01:00,1745705.028
135,Galicia,2015-04-01T00:00:00.000+02:00,1577762.583
136,Galicia,2015-05-01T00:00:00.000+02:00,1598331.808
137,Galicia,2015-06-01T00:00:00.000+02:00,1547149.411
138,Galicia,2015-07-01T00:00:00.000+02:00,1595864.529
139,Galicia,2015-08-01T00:00:00.000+02:00,1552947.67
140,Galicia,2015-09-01T00:00:00.000+02:00,1541750.716
141,Galicia,2015-10-01T00:00:00.000+02:00,1626654.357
142,Galicia,2015-11-01T00:00:00.000+01:00,1636100.259
143,Galicia,2015-12-01T00:00:00.000+01:00,1708525.262
144,Islas Baleares,2015-01-01T00:00:00.000+01:00,450337.744
145,Islas Baleares,2015-02-01T00:00:00.000+01:00,432565.002
146,Islas Baleares,2015-03-01T00:00:00.000+01:00,438112.271
147,Islas Baleares,2015-04-01T00:00:00.000+02:00,396128.115
148,Islas Baleares,2015-05-01T00:00:00.000+02:00,449841.486
149,Islas Baleares,2015-06-01T00:00:00.000+02:00,522860.102
150,Islas Baleares,2015-07-01T00:00:00.000+02:00,695626.141
151,Islas Baleares,2015-08-01T00:00:00.000+02:00,655989.676
152,Islas Baleares,2015-09-01T00:00:00.000+02:00,523712.01
153,Islas Baleares,2015-10-01T00:00:00.000+02:00,447095.247
154,Islas Baleares,2015-11-01T00:00:00.000+01:00,368534.619
155,Islas Baleares,2015-12-01T00:00:00.000+01:00,407166.73
156,Islas Canarias,2015-01-01T00:00:00.000+01:00,728282.214
157,Islas Canarias,2015-02-01T00:00:00.000+01:00,659110.673
158,Islas Canarias,2015-03-01T00:00:00.000+01:00,712202.314
159,Islas Canarias,2015-04-01T00:00:00.000+02:00,671852.862
160,Islas Canarias,2015-05-01T00:00:00.000+02:00,701299.031
161,Islas Canarias,2015-06-01T00:00:00.000+02:00,682683.027
162,Islas Canarias,2015-07-01T00:00:00.000+02:00,764250.299
163,Islas Canarias,2015-08-01T00:00:00.000+02:00,763974.804
164,Islas Canarias,2015-09-01T00:00:00.000+02:00,746706.563
165,Islas Canarias,2015-10-01T00:00:00.000+02:00,756826.611
166,Islas Canarias,2015-11-01T00:00:00.000+01:00,713288.253
167,Islas Canarias,2015-12-01T00:00:00.000+01:00,732736.688
168,La Rioja,2015-01-01T00:00:00.000+01:00,155901.049
169,La Rioja,2015-02-01T00:00:00.000+01:00,146872.17
170,La Rioja,2015-03-01T00:00:00.000+01:00,149748.231
171,La Rioja,2015-04-01T00:00:00.000+02:00,130672.637
172,La Rioja,2015-05-01T00:00:00.000+02:00,134176.512
173,La Rioja,2015-06-01T00:00:00.000+02:00,136539.991
174,La Rioja,2015-07-01T00:00:00.000+02:00,159923.63
175,La Rioja,2015-08-01T00:00:00.000+02:00,133745.782
176,La Rioja,2015-09-01T00:00:00.000+02:00,136483.334
177,La Rioja,2015-10-01T00:00:00.000+02:00,143567.72
178,La Rioja,2015-11-01T00:00:00.000+01:00,144637.781
179,La Rioja,2015-12-01T00:00:00.000+01:00,148082.746
180,Comunidad Melilla,2015-01-01T00:00:00.000+01:00,18439.342
181,Comunidad Melilla,2015-02-01T00:00:00.000+01:00,16875.086
182,Comunidad Melilla,2015-03-01T00:00:00.000+01:00,16655.991
183,Comunidad Melilla,2015-04-01T00:00:00.000+02:00,15744.248
184,Comunidad Melilla,2015-05-01T00:00:00.000+02:00,16667.06
185,Comunidad Melilla,2015-06-01T00:00:00.000+02:00,17192.483
186,Comunidad Melilla,2015-07-01T00:00:00.000+02:00,21678.633
187,Comunidad Melilla,2015-08-01T00:00:00.000+02:00,21167.398
188,Comunidad Melilla,2015-09-01T00:00:00.000+02:00,17753.807
189,Comunidad Melilla,2015-10-01T00:00:00.000+02:00,17414.659
190,Comunidad Melilla,2015-11-01T00:00:00.000+01:00,16367.168
191,Comunidad Melilla,2015-12-01T00:00:00.000+01:00,17245.681
192,Región de Murcia,2015-01-01T00:00:00.000+01:00,765484.164
193,Región de Murcia,2015-02-01T00:00:00.000+01:00,708018.114
194,Región de Murcia,2015-03-01T00:00:00.000+01:00,712508.407
195,Región de Murcia,2015-04-01T00:00:00.000+02:00,653734.33
196,Región de Murcia,2015-05-01T00:00:00.000+02:00,716397.344
197,Región de Murcia,2015-06-01T00:00:00.000+02:00,745173.993
198,Región de Murcia,2015-07-01T00:00:00.000+02:00,914676.099
199,Región de Murcia,2015-08-01T00:00:00.000+02:00,840272.743
200,Región de Murcia,2015-09-01T00:00:00.000+02:00,710072.189
201,Región de Murcia,2015-10-01T00:00:00.000+02:00,713738.958
202,Región de Murcia,2015-11-01T00:00:00.000+01:00,686147.654
203,Región de Murcia,2015-12-01T00:00:00.000+01:00,738362.996
204,Comunidad de Navarra,2015-01-01T00:00:00.000+01:00,426410.719
205,Comunidad de Navarra,2015-02-01T00:00:00.000+01:00,417938.43
206,Comunidad de Navarra,2015-03-01T00:00:00.000+01:00,424378.663
207,Comunidad de Navarra,2015-04-01T00:00:00.000+02:00,380280.86
208,Comunidad de Navarra,2015-05-01T00:00:00.000+02:00,408220.724
209,Comunidad de Navarra,2015-06-01T00:00:00.000+02:00,410373.79
210,Comunidad de Navarra,2015-07-01T00:00:00.000+02:00,413823.322
211,Comunidad de Navarra,2015-08-01T00:00:00.000+02:00,368371.613
212,Comunidad de Navarra,2015-09-01T00:00:00.000+02:00,389278.394
213,Comunidad de Navarra,2015-10-01T00:00:00.000+02:00,405082.835
214,Comunidad de Navarra,2015-11-01T00:00:00.000+01:00,406608.27
215,Comunidad de Navarra,2015-12-01T00:00:00.000+01:00,393337.094
216,País Vasco,2015-01-01T00:00:00.000+01:00,1565679.743
217,País Vasco,2015-02-01T00:00:00.000+01:00,1509779.461
218,País Vasco,2015-03-01T00:00:00.000+01:00,1567560.327
219,País Vasco,2015-04-01T00:00:00.000+02:00,1381717.766
220,País Vasco,2015-05-01T00:00:00.000+02:00,1443633.165
221,País Vasco,2015-06-01T00:00:00.000+02:00,1418181.158
222,País Vasco,2015-07-01T00:00:00.000+02:00,1346415.784
223,País Vasco,2015-08-01T00:00:00.000+02:00,1171022.468
224,País Vasco,2015-09-01T00:00:00.000+02:00,1383108.038
225,País Vasco,2015-10-01T00:00:00.000+02:00,1449635.593
226,País Vasco,2015-11-01T00:00:00.000+01:00,1431252.772
227,País Vasco,2015-12-01T00:00:00.000+01:00,1319518.407
228,Todas,2015-01-01T00:00:00.000+01:00,23850778.461
229,Todas,2015-02-01T00:00:00.000+01:00,22079124.302
230,Todas,2015-03-01T00:00:00.000+01:00,22320622.539
231,Todas,2015-04-01T00:00:00.000+02:00,19913745.874
232,Todas,2015-05-01T00:00:00.000+02:00,21024442.075
233,Todas,2015-06-01T00:00:00.000+02:00,21582825.532
234,Todas,2015-07-01T00:00:00.000+02:00,24945739.132
235,Todas,2015-08-01T00:00:00.000+02:00,22320043.801
236,Todas,2015-09-01T00:00:00.000+02:00,20847347.127
237,Todas,2015-10-01T00:00:00.000+02:00,20958912.994
238,Todas,2015-11-01T00:00:00.000+01:00,20962118.846
239,Todas,2015-12-01T00:00:00.000+01:00,22002733.827
240,Andalucía,2016-01-01T00:00:00.000+01:00,3305940.578
241,Andalucía,2016-02-01T00:00:00.000+01:00,3139510.291
242,Andalucía,2016-03-01T00:00:00.000+01:00,3255476.096
243,Andalucía,2016-04-01T00:00:00.000+02:00,2978747.302
244,Andalucía,2016-05-01T00:00:00.000+02:00,2996114.645
245,Andalucía,2016-06-01T00:00:00.000+02:00,3232491.773
246,Andalucía,2016-07-01T00:00:00.000+02:00,3794551.34
247,Andalucía,2016-08-01T00:00:00.000+02:00,3826430.741
248,Andalucía,2016-09-01T00:00:00.000+02:00,3370542.116
249,Andalucía,2016-10-01T00:00:00.000+02:00,3070716.497
250,Andalucía,2016-11-01T00:00:00.000+01:00,3123624.236
251,Andalucía,2016-12-01T00:00:00.000+01:00,3395895.532
252,Aragón,2016-01-01T00:00:00.000+01:00,879275.459
253,Aragón,2016-02-01T00:00:00.000+01:00,857729.826
254,Aragón,2016-03-01T00:00:00.000+01:00,900580.378
255,Aragón,2016-04-01T00:00:00.000+02:00,848672.062
256,Aragón,2016-05-01T00:00:00.000+02:00,859894.679
257,Aragón,2016-06-01T00:00:00.000+02:00,846544.608
258,Aragón,2016-07-01T00:00:00.000+02:00,880755.454
259,Aragón,2016-08-01T00:00:00.000+02:00,880559.758
260,Aragón,2016-09-01T00:00:00.000+02:00,875098.044
261,Aragón,2016-10-01T00:00:00.000+02:00,844021.165
262,Aragón,2016-11-01T00:00:00.000+01:00,879636.198
263,Aragón,2016-12-01T00:00:00.000+01:00,876550.48
264,Principado de Asturias,2016-01-01T00:00:00.000+01:00,917147.058
265,Principado de Asturias,2016-02-01T00:00:00.000+01:00,892362.901
266,Principado de Asturias,2016-03-01T00:00:00.000+01:00,948577.802
267,Principado de Asturias,2016-04-01T00:00:00.000+02:00,888067.376
268,Principado de Asturias,2016-05-01T00:00:00.000+02:00,880476.311
269,Principado de Asturias,2016-06-01T00:00:00.000+02:00,824537.698
270,Principado de Asturias,2016-07-01T00:00:00.000+02:00,875652.464
271,Principado de Asturias,2016-08-01T00:00:00.000+02:00,844856.234
272,Principado de Asturias,2016-09-01T00:00:00.000+02:00,844099.427
273,Principado de Asturias,2016-10-01T00:00:00.000+02:00,843168.052
274,Principado de Asturias,2016-11-01T00:00:00.000+01:00,850111.434
275,Principado de Asturias,2016-12-01T00:00:00.000+01:00,914567.061
276,Cantabria,2016-01-01T00:00:00.000+01:00,297997.119
277,Cantabria,2016-02-01T00:00:00.000+01:00,345011.445
278,Cantabria,2016-03-01T00:00:00.000+01:00,381987.493
279,Cantabria,2016-04-01T00:00:00.000+02:00,368317.682
280,Cantabria,2016-05-01T00:00:00.000+02:00,365297.805
281,Cantabria,2016-06-01T00:00:00.000+02:00,331349.394
282,Cantabria,2016-07-01T00:00:00.000+02:00,338924.912
283,Cantabria,2016-08-01T00:00:00.000+02:00,367394.179
284,Cantabria,2016-09-01T00:00:00.000+02:00,357851.556
285,Cantabria,2016-10-01T00:00:00.000+02:00,354717.595
286,Cantabria,2016-11-01T00:00:00.000+01:00,352822.021
287,Cantabria,2016-12-01T00:00:00.000+01:00,344943.914
288,Castilla- La Mancha,2016-01-01T00:00:00.000+01:00,980802.01
289,Castilla- La Mancha,2016-02-01T00:00:00.000+01:00,958320.53
290,Castilla- La Mancha,2016-03-01T00:00:00.000+01:00,995224.499
291,Castilla- La Mancha,2016-04-01T00:00:00.000+02:00,931715.357
292,Castilla- La Mancha,2016-05-01T00:00:00.000+02:00,887375.472
293,Castilla- La Mancha,2016-06-01T00:00:00.000+02:00,980300.821
294,Castilla- La Mancha,2016-07-01T00:00:00.000+02:00,1085040.388
295,Castilla- La Mancha,2016-08-01T00:00:00.000+02:00,1079734.196
296,Castilla- La Mancha,2016-09-01T00:00:00.000+02:00,973043.007
297,Castilla- La Mancha,2016-10-01T00:00:00.000+02:00,875354.543
298,Castilla- La Mancha,2016-11-01T00:00:00.000+01:00,950983.979
299,Castilla- La Mancha,2016-12-01T00:00:00.000+01:00,987773.492
300,Castilla y León,2016-01-01T00:00:00.000+01:00,1225929.976
301,Castilla y León,2016-02-01T00:00:00.000+01:00,1186063.009
302,Castilla y León,2016-03-01T00:00:00.000+01:00,1231589.717
303,Castilla y León,2016-04-01T00:00:00.000+02:00,1133842.352
304,Castilla y León,2016-05-01T00:00:00.000+02:00,1101075.662
305,Castilla y León,2016-06-01T00:00:00.000+02:00,1116576.81
306,Castilla y León,2016-07-01T00:00:00.000+02:00,1212846.161
307,Castilla y León,2016-08-01T00:00:00.000+02:00,1164434.698
308,Castilla y León,2016-09-01T00:00:00.000+02:00,1117640.304
309,Castilla y León,2016-10-01T00:00:00.000+02:00,1103810.422
310,Castilla y León,2016-11-01T00:00:00.000+01:00,1183219.188
311,Castilla y León,2016-12-01T00:00:00.000+01:00,1213425.264
312,Cataluña,2016-01-01T00:00:00.000+01:00,3979236.621
313,Cataluña,2016-02-01T00:00:00.000+01:00,3858656.876
314,Cataluña,2016-03-01T00:00:00.000+01:00,3994666.014
315,Cataluña,2016-04-01T00:00:00.000+02:00,3710579.082
316,Cataluña,2016-05-01T00:00:00.000+02:00,3720708.816
317,Cataluña,2016-06-01T00:00:00.000+02:00,3784654.367
318,Cataluña,2016-07-01T00:00:00.000+02:00,4272885.002
319,Cataluña,2016-08-01T00:00:00.000+02:00,3937413.394
320,Cataluña,2016-09-01T00:00:00.000+02:00,3980120.622
321,Cataluña,2016-10-01T00:00:00.000+02:00,3779737.944
322,Cataluña,2016-11-01T00:00:00.000+01:00,3855164.232
323,Cataluña,2016-12-01T00:00:00.000+01:00,3959624.468
324,Comunidad Ceuta,2016-01-01T00:00:00.000+01:00,17311.162
325,Comunidad Ceuta,2016-02-01T00:00:00.000+01:00,16981.579
326,Comunidad Ceuta,2016-03-01T00:00:00.000+01:00,16940.802
327,Comunidad Ceuta,2016-04-01T00:00:00.000+02:00,16286.124
328,Comunidad Ceuta,2016-05-01T00:00:00.000+02:00,16948.654
329,Comunidad Ceuta,2016-06-01T00:00:00.000+02:00,16942.708
330,Comunidad Ceuta,2016-07-01T00:00:00.000+02:00,18292.977
331,Comunidad Ceuta,2016-08-01T00:00:00.000+02:00,19186.116
332,Comunidad Ceuta,2016-09-01T00:00:00.000+02:00,18207.382
333,Comunidad Ceuta,2016-10-01T00:00:00.000+02:00,17864.866
334,Comunidad Ceuta,2016-11-01T00:00:00.000+01:00,17454.722
335,Comunidad Ceuta,2016-12-01T00:00:00.000+01:00,18263.844
336,Comunidad de Madrid,2016-01-01T00:00:00.000+01:00,2626001.248
337,Comunidad de Madrid,2016-02-01T00:00:00.000+01:00,2539186.23
338,Comunidad de Madrid,2016-03-01T00:00:00.000+01:00,2522750.817
339,Comunidad de Madrid,2016-04-01T00:00:00.000+02:00,2297628.125
340,Comunidad de Madrid,2016-05-01T00:00:00.000+02:00,2180629.261
341,Comunidad de Madrid,2016-06-01T00:00:00.000+02:00,2299542.753
342,Comunidad de Madrid,2016-07-01T00:00:00.000+02:00,2561135.859
343,Comunidad de Madrid,2016-08-01T00:00:00.000+02:00,2393854.955
344,Comunidad de Madrid,2016-09-01T00:00:00.000+02:00,2300602.209
345,Comunidad de Madrid,2016-10-01T00:00:00.000+02:00,2187078.493
346,Comunidad de Madrid,2016-11-01T00:00:00.000+01:00,2419424.922
347,Comunidad de Madrid,2016-12-01T00:00:00.000+01:00,2564376.142
348,Comunidad Valenciana,2016-01-01T00:00:00.000+01:00,2267972.157
349,Comunidad Valenciana,2016-02-01T00:00:00.000+01:00,2190976.205
350,Comunidad Valenciana,2016-03-01T00:00:00.000+01:00,2235786.835
351,Comunidad Valenciana,2016-04-01T00:00:00.000+02:00,2052173.922
352,Comunidad Valenciana,2016-05-01T00:00:00.000+02:00,2096603.086
353,Comunidad Valenciana,2016-06-01T00:00:00.000+02:00,2226321.573
354,Comunidad Valenciana,2016-07-01T00:00:00.000+02:00,2530507.646
355,Comunidad Valenciana,2016-08-01T00:00:00.000+02:00,2358992.266
356,Comunidad Valenciana,2016-09-01T00:00:00.000+02:00,2314035.83
357,Comunidad Valenciana,2016-10-01T00:00:00.000+02:00,2123283.92
358,Comunidad Valenciana,2016-11-01T00:00:00.000+01:00,2162904.598
359,Comunidad Valenciana,2016-12-01T00:00:00.000+01:00,2228872.717
360,Extremadura,2016-01-01T00:00:00.000+01:00,430131.453
361,Extremadura,2016-02-01T00:00:00.000+01:00,406481.729
362,Extremadura,2016-03-01T00:00:00.000+01:00,409177.902
363,Extremadura,2016-04-01T00:00:00.000+02:00,371030.151
364,Extremadura,2016-05-01T00:00:00.000+02:00,356185.846
365,Extremadura,2016-06-01T00:00:00.000+02:00,388375.043
366,Extremadura,2016-07-01T00:00:00.000+02:00,451198.039
367,Extremadura,2016-08-01T00:00:00.000+02:00,511029.377
368,Extremadura,2016-09-01T00:00:00.000+02:00,431551.91
369,Extremadura,2016-10-01T00:00:00.000+02:00,377232.029
370,Extremadura,2016-11-01T00:00:00.000+01:00,398749.141
371,Extremadura,2016-12-01T00:00:00.000+01:00,422196.775
372,Galicia,2016-01-01T00:00:00.000+01:00,1776455.948
373,Galicia,2016-02-01T00:00:00.000+01:00,1710594.267
374,Galicia,2016-03-01T00:00:00.000+01:00,1783449.47
375,Galicia,2016-04-01T00:00:00.000+02:00,1679120.743
376,Galicia,2016-05-01T00:00:00.000+02:00,1620285.889
377,Galicia,2016-06-01T00:00:00.000+02:00,1542618.391
378,Galicia,2016-07-01T00:00:00.000+02:00,1564340.592
379,Galicia,2016-08-01T00:00:00.000+02:00,1605756.679
380,Galicia,2016-09-01T00:00:00.000+02:00,1584187.611
381,Galicia,2016-10-01T00:00:00.000+02:00,1623247.174
382,Galicia,2016-11-01T00:00:00.000+01:00,1705647.393
383,Galicia,2016-12-01T00:00:00.000+01:00,1761950.558
384,Islas Baleares,2016-01-01T00:00:00.000+01:00,409886.464
385,Islas Baleares,2016-02-01T00:00:00.000+01:00,403364.001
386,Islas Baleares,2016-03-01T00:00:00.000+01:00,448748.994
387,Islas Baleares,2016-04-01T00:00:00.000+02:00,413043.37
388,Islas Baleares,2016-05-01T00:00:00.000+02:00,471214.692
389,Islas Baleares,2016-06-01T00:00:00.000+02:00,533332.67
390,Islas Baleares,2016-07-01T00:00:00.000+02:00,642436.214
391,Islas Baleares,2016-08-01T00:00:00.000+02:00,650485.337
392,Islas Baleares,2016-09-01T00:00:00.000+02:00,569439.125
393,Islas Baleares,2016-10-01T00:00:00.000+02:00,477813.605
394,Islas Baleares,2016-11-01T00:00:00.000+01:00,384773.382
395,Islas Baleares,2016-12-01T00:00:00.000+01:00,418652.837
396,Islas Canarias,2016-01-01T00:00:00.000+01:00,724877.676
397,Islas Canarias,2016-02-01T00:00:00.000+01:00,679305.832
398,Islas Canarias,2016-03-01T00:00:00.000+01:00,718524.759
399,Islas Canarias,2016-04-01T00:00:00.000+02:00,688809.859
400,Islas Canarias,2016-05-01T00:00:00.000+02:00,698555.906
401,Islas Canarias,2016-06-01T00:00:00.000+02:00,706310.976
402,Islas Canarias,2016-07-01T00:00:00.000+02:00,761974.81
403,Islas Canarias,2016-08-01T00:00:00.000+02:00,791081.608
404,Islas Canarias,2016-09-01T00:00:00.000+02:00,748252.198
405,Islas Canarias,2016-10-01T00:00:00.000+02:00,761196.744
406,Islas Canarias,2016-11-01T00:00:00.000+01:00,721442.793
407,Islas Canarias,2016-12-01T00:00:00.000+01:00,743769.348
