,comunidad_autonoma,type,month,value
352,Principado de Asturias,Potencia total,2015-05-01T00:00:00.000+02:00,4809.051
353,Principado de Asturias,Potencia total,2015-06-01T00:00:00.000+02:00,4809.051
354,Principado de Asturias,Potencia total,2015-07-01T00:00:00.000+02:00,4809.051
355,Principado de Asturias,Potencia total,2015-08-01T00:00:00.000+02:00,4809.051
356,Principado de Asturias,Potencia total,2015-09-01T00:00:00.000+02:00,4809.051
357,Principado de Asturias,Potencia total,2015-10-01T00:00:00.000+02:00,4809.051
358,Principado de Asturias,Potencia total,2015-11-01T00:00:00.000+01:00,4809.051
359,Principado de Asturias,Potencia total,2015-12-01T00:00:00.000+01:00,4809.051
360,Cantabria,Hidráulica,2015-01-01T00:00:00.000+01:00,98.842
361,Cantabria,Hidráulica,2015-02-01T00:00:00.000+01:00,98.842
362,Cantabria,Hidráulica,2015-03-01T00:00:00.000+01:00,98.842
363,Cantabria,Hidráulica,2015-04-01T00:00:00.000+02:00,98.842
364,Cantabria,Hidráulica,2015-05-01T00:00:00.000+02:00,98.842
365,Cantabria,Hidráulica,2015-06-01T00:00:00.000+02:00,98.842
366,Cantabria,Hidráulica,2015-07-01T00:00:00.000+02:00,98.842
367,Cantabria,Hidráulica,2015-08-01T00:00:00.000+02:00,98.842
368,Cantabria,Hidráulica,2015-09-01T00:00:00.000+02:00,98.842
369,Cantabria,Hidráulica,2015-10-01T00:00:00.000+02:00,98.842
370,Cantabria,Hidráulica,2015-11-01T00:00:00.000+01:00,98.842
371,Cantabria,Hidráulica,2015-12-01T00:00:00.000+01:00,98.842
372,Cantabria,Turbinación bombeo,2015-01-01T00:00:00.000+01:00,360.6
373,Cantabria,Turbinación bombeo,2015-02-01T00:00:00.000+01:00,360.6
374,Cantabria,Turbinación bombeo,2015-03-01T00:00:00.000+01:00,360.6
375,Cantabria,Turbinación bombeo,2015-04-01T00:00:00.000+02:00,360.6
376,Cantabria,Turbinación bombeo,2015-05-01T00:00:00.000+02:00,360.6
377,Cantabria,Turbinación bombeo,2015-06-01T00:00:00.000+02:00,360.6
378,Cantabria,Turbinación bombeo,2015-07-01T00:00:00.000+02:00,360.6
379,Cantabria,Turbinación bombeo,2015-08-01T00:00:00.000+02:00,360.6
380,Cantabria,Turbinación bombeo,2015-09-01T00:00:00.000+02:00,360.6
381,Cantabria,Turbinación bombeo,2015-10-01T00:00:00.000+02:00,360.6
382,Cantabria,Turbinación bombeo,2015-11-01T00:00:00.000+01:00,360.6
383,Cantabria,Turbinación bombeo,2015-12-01T00:00:00.000+01:00,360.6
384,Cantabria,Eólica,2015-01-01T00:00:00.000+01:00,35.311
385,Cantabria,Eólica,2015-02-01T00:00:00.000+01:00,35.311
386,Cantabria,Eólica,2015-03-01T00:00:00.000+01:00,35.311
387,Cantabria,Eólica,2015-04-01T00:00:00.000+02:00,35.311
388,Cantabria,Eólica,2015-05-01T00:00:00.000+02:00,35.311
389,Cantabria,Eólica,2015-06-01T00:00:00.000+02:00,35.311
390,Cantabria,Eólica,2015-07-01T00:00:00.000+02:00,35.311
391,Cantabria,Eólica,2015-08-01T00:00:00.000+02:00,35.311
392,Cantabria,Eólica,2015-09-01T00:00:00.000+02:00,35.311
393,Cantabria,Eólica,2015-10-01T00:00:00.000+02:00,35.311
394,Cantabria,Eólica,2015-11-01T00:00:00.000+01:00,35.311
395,Cantabria,Eólica,2015-12-01T00:00:00.000+01:00,35.311
396,Cantabria,Solar fotovoltaica,2015-01-01T00:00:00.000+01:00,2.1
397,Cantabria,Solar fotovoltaica,2015-02-01T00:00:00.000+01:00,2.1
398,Cantabria,Solar fotovoltaica,2015-03-01T00:00:00.000+01:00,2.1
399,Cantabria,Solar fotovoltaica,2015-04-01T00:00:00.000+02:00,2.1
400,Cantabria,Solar fotovoltaica,2015-05-01T00:00:00.000+02:00,2.1
401,Cantabria,Solar fotovoltaica,2015-06-01T00:00:00.000+02:00,2.1
402,Cantabria,Solar fotovoltaica,2015-07-01T00:00:00.000+02:00,2.1
403,Cantabria,Solar fotovoltaica,2015-08-01T00:00:00.000+02:00,2.1
404,Cantabria,Solar fotovoltaica,2015-09-01T00:00:00.000+02:00,2.1
405,Cantabria,Solar fotovoltaica,2015-10-01T00:00:00.000+02:00,2.1
406,Cantabria,Solar fotovoltaica,2015-11-01T00:00:00.000+01:00,2.1
407,Cantabria,Solar fotovoltaica,2015-12-01T00:00:00.000+01:00,2.1
408,Cantabria,Otras renovables,2015-01-01T00:00:00.000+01:00,12.862
409,Cantabria,Otras renovables,2015-02-01T00:00:00.000+01:00,12.862
410,Cantabria,Otras renovables,2015-03-01T00:00:00.000+01:00,12.862
411,Cantabria,Otras renovables,2015-04-01T00:00:00.000+02:00,12.862
412,Cantabria,Otras renovables,2015-05-01T00:00:00.000+02:00,12.862
413,Cantabria,Otras renovables,2015-06-01T00:00:00.000+02:00,12.862
414,Cantabria,Otras renovables,2015-07-01T00:00:00.000+02:00,12.862
415,Cantabria,Otras renovables,2015-08-01T00:00:00.000+02:00,12.862
416,Cantabria,Otras renovables,2015-09-01T00:00:00.000+02:00,12.862
417,Cantabria,Otras renovables,2015-10-01T00:00:00.000+02:00,12.862
418,Cantabria,Otras renovables,2015-11-01T00:00:00.000+01:00,12.862
419,Cantabria,Otras renovables,2015-12-01T00:00:00.000+01:00,12.862
420,Cantabria,Cogeneración,2015-01-01T00:00:00.000+01:00,285.19
421,Cantabria,Cogeneración,2015-02-01T00:00:00.000+01:00,285.19
422,Cantabria,Cogeneración,2015-03-01T00:00:00.000+01:00,285.19
423,Cantabria,Cogeneración,2015-04-01T00:00:00.000+02:00,285.19
424,Cantabria,Cogeneración,2015-05-01T00:00:00.000+02:00,285.19
425,Cantabria,Cogeneración,2015-06-01T00:00:00.000+02:00,285.19
426,Cantabria,Cogeneración,2015-07-01T00:00:00.000+02:00,285.19
427,Cantabria,Cogeneración,2015-08-01T00:00:00.000+02:00,285.19
428,Cantabria,Cogeneración,2015-09-01T00:00:00.000+02:00,285.19
429,Cantabria,Cogeneración,2015-10-01T00:00:00.000+02:00,285.19
430,Cantabria,Cogeneración,2015-11-01T00:00:00.000+01:00,285.19
431,Cantabria,Cogeneración,2015-12-01T00:00:00.000+01:00,285.19
432,Cantabria,Residuos no renovables,2015-01-01T00:00:00.000+01:00,4.967
433,Cantabria,Residuos no renovables,2015-02-01T00:00:00.000+01:00,4.967
434,Cantabria,Residuos no renovables,2015-03-01T00:00:00.000+01:00,4.967
435,Cantabria,Residuos no renovables,2015-04-01T00:00:00.000+02:00,4.967
436,Cantabria,Residuos no renovables,2015-05-01T00:00:00.000+02:00,4.967
437,Cantabria,Residuos no renovables,2015-06-01T00:00:00.000+02:00,4.967
438,Cantabria,Residuos no renovables,2015-07-01T00:00:00.000+02:00,4.967
439,Cantabria,Residuos no renovables,2015-08-01T00:00:00.000+02:00,4.967
440,Cantabria,Residuos no renovables,2015-09-01T00:00:00.000+02:00,4.967
441,Cantabria,Residuos no renovables,2015-10-01T00:00:00.000+02:00,4.967
442,Cantabria,Residuos no renovables,2015-11-01T00:00:00.000+01:00,4.967
443,Cantabria,Residuos no renovables,2015-12-01T00:00:00.000+01:00,4.967
444,Cantabria,Residuos renovables,2015-01-01T00:00:00.000+01:00,4.967
445,Cantabria,Residuos renovables,2015-02-01T00:00:00.000+01:00,4.967
446,Cantabria,Residuos renovables,2015-03-01T00:00:00.000+01:00,4.967
447,Cantabria,Residuos renovables,2015-04-01T00:00:00.000+02:00,4.967
448,Cantabria,Residuos renovables,2015-05-01T00:00:00.000+02:00,4.967
449,Cantabria,Residuos renovables,2015-06-01T00:00:00.000+02:00,4.967
450,Cantabria,Residuos renovables,2015-07-01T00:00:00.000+02:00,4.967
451,Cantabria,Residuos renovables,2015-08-01T00:00:00.000+02:00,4.967
452,Cantabria,Residuos renovables,2015-09-01T00:00:00.000+02:00,4.967
453,Cantabria,Residuos renovables,2015-10-01T00:00:00.000+02:00,4.967
454,Cantabria,Residuos renovables,2015-11-01T00:00:00.000+01:00,4.967
455,Cantabria,Residuos renovables,2015-12-01T00:00:00.000+01:00,4.967
456,Cantabria,Potencia total,2015-01-01T00:00:00.000+01:00,804.8389999999999
457,Cantabria,Potencia total,2015-02-01T00:00:00.000+01:00,804.8389999999999
458,Cantabria,Potencia total,2015-03-01T00:00:00.000+01:00,804.8389999999999
459,Cantabria,Potencia total,2015-04-01T00:00:00.000+02:00,804.8389999999999
460,Cantabria,Potencia total,2015-05-01T00:00:00.000+02:00,804.8389999999999
461,Cantabria,Potencia total,2015-06-01T00:00:00.000+02:00,804.8389999999999
462,Cantabria,Potencia total,2015-07-01T00:00:00.000+02:00,804.8389999999999
463,Cantabria,Potencia total,2015-08-01T00:00:00.000+02:00,804.8389999999999
464,Cantabria,Potencia total,2015-09-01T00:00:00.000+02:00,804.8389999999999
465,Cantabria,Potencia total,2015-10-01T00:00:00.000+02:00,804.8389999999999
466,Cantabria,Potencia total,2015-11-01T00:00:00.000+01:00,804.8389999999999
467,Cantabria,Potencia total,2015-12-01T00:00:00.000+01:00,804.8389999999999
468,Castilla- La Mancha,Hidráulica,2015-01-01T00:00:00.000+01:00,651.113
469,Castilla- La Mancha,Hidráulica,2015-02-01T00:00:00.000+01:00,651.113
470,Castilla- La Mancha,Hidráulica,2015-03-01T00:00:00.000+01:00,651.113
471,Castilla- La Mancha,Hidráulica,2015-04-01T00:00:00.000+02:00,651.113
472,Castilla- La Mancha,Hidráulica,2015-05-01T00:00:00.000+02:00,651.113
473,Castilla- La Mancha,Hidráulica,2015-06-01T00:00:00.000+02:00,651.113
474,Castilla- La Mancha,Hidráulica,2015-07-01T00:00:00.000+02:00,651.113
475,Castilla- La Mancha,Hidráulica,2015-08-01T00:00:00.000+02:00,651.113
476,Castilla- La Mancha,Hidráulica,2015-09-01T00:00:00.000+02:00,651.113
477,Castilla- La Mancha,Hidráulica,2015-10-01T00:00:00.000+02:00,651.113
478,Castilla- La Mancha,Hidráulica,2015-11-01T00:00:00.000+01:00,651.113
479,Castilla- La Mancha,Hidráulica,2015-12-01T00:00:00.000+01:00,651.113
480,Castilla- La Mancha,Turbinación bombeo,2015-01-01T00:00:00.000+01:00,215.0
481,Castilla- La Mancha,Turbinación bombeo,2015-02-01T00:00:00.000+01:00,215.0
482,Castilla- La Mancha,Turbinación bombeo,2015-03-01T00:00:00.000+01:00,215.0
483,Castilla- La Mancha,Turbinación bombeo,2015-04-01T00:00:00.000+02:00,215.0
484,Castilla- La Mancha,Turbinación bombeo,2015-05-01T00:00:00.000+02:00,215.0
485,Castilla- La Mancha,Turbinación bombeo,2015-06-01T00:00:00.000+02:00,215.0
486,Castilla- La Mancha,Turbinación bombeo,2015-07-01T00:00:00.000+02:00,215.0
487,Castilla- La Mancha,Turbinación bombeo,2015-08-01T00:00:00.000+02:00,215.0
488,Castilla- La Mancha,Turbinación bombeo,2015-09-01T00:00:00.000+02:00,215.0
489,Castilla- La Mancha,Turbinación bombeo,2015-10-01T00:00:00.000+02:00,215.0
490,Castilla- La Mancha,Turbinación bombeo,2015-11-01T00:00:00.000+01:00,215.0
491,Castilla- La Mancha,Turbinación bombeo,2015-12-01T00:00:00.000+01:00,215.0
492,Castilla- La Mancha,Nuclear,2015-01-01T00:00:00.000+01:00,1003.41
493,Castilla- La Mancha,Nuclear,2015-02-01T00:00:00.000+01:00,1003.41
494,Castilla- La Mancha,Nuclear,2015-03-01T00:00:00.000+01:00,1003.41
495,Castilla- La Mancha,Nuclear,2015-04-01T00:00:00.000+02:00,1003.41
496,Castilla- La Mancha,Nuclear,2015-05-01T00:00:00.000+02:00,1003.41
497,Castilla- La Mancha,Nuclear,2015-06-01T00:00:00.000+02:00,1003.41
498,Castilla- La Mancha,Nuclear,2015-07-01T00:00:00.000+02:00,1003.41
499,Castilla- La Mancha,Nuclear,2015-08-01T00:00:00.000+02:00,1003.41
500,Castilla- La Mancha,Nuclear,2015-09-01T00:00:00.000+02:00,1003.41
501,Castilla- La Mancha,Nuclear,2015-10-01T00:00:00.000+02:00,1003.41
502,Castilla- La Mancha,Nuclear,2015-11-01T00:00:00.000+01:00,1003.41
503,Castilla- La Mancha,Nuclear,2015-12-01T00:00:00.000+01:00,1003.41
504,Castilla- La Mancha,Carbón,2015-01-01T00:00:00.000+01:00,502.62
505,Castilla- La Mancha,Carbón,2015-02-01T00:00:00.000+01:00,502.62
506,Castilla- La Mancha,Carbón,2015-03-01T00:00:00.000+01:00,502.62
507,Castilla- La Mancha,Carbón,2015-04-01T00:00:00.000+02:00,502.62
508,Castilla- La Mancha,Carbón,2015-05-01T00:00:00.000+02:00,502.62
509,Castilla- La Mancha,Carbón,2015-06-01T00:00:00.000+02:00,502.62
510,Castilla- La Mancha,Carbón,2015-07-01T00:00:00.000+02:00,502.62
511,Castilla- La Mancha,Carbón,2015-08-01T00:00:00.000+02:00,502.62
512,Castilla- La Mancha,Carbón,2015-09-01T00:00:00.000+02:00,502.62
513,Castilla- La Mancha,Carbón,2015-10-01T00:00:00.000+02:00,502.62
514,Castilla- La Mancha,Carbón,2015-11-01T00:00:00.000+01:00,502.62
515,Castilla- La Mancha,Carbón,2015-12-01T00:00:00.000+01:00,502.62
516,Castilla- La Mancha,Ciclo combinado,2015-01-01T00:00:00.000+01:00,758.74
517,Castilla- La Mancha,Ciclo combinado,2015-02-01T00:00:00.000+01:00,758.74
518,Castilla- La Mancha,Ciclo combinado,2015-03-01T00:00:00.000+01:00,758.74
519,Castilla- La Mancha,Ciclo combinado,2015-04-01T00:00:00.000+02:00,758.74
520,Castilla- La Mancha,Ciclo combinado,2015-05-01T00:00:00.000+02:00,758.74
521,Castilla- La Mancha,Ciclo combinado,2015-06-01T00:00:00.000+02:00,758.74
522,Castilla- La Mancha,Ciclo combinado,2015-07-01T00:00:00.000+02:00,758.74
523,Castilla- La Mancha,Ciclo combinado,2015-08-01T00:00:00.000+02:00,758.74
524,Castilla- La Mancha,Ciclo combinado,2015-09-01T00:00:00.000+02:00,758.74
525,Castilla- La Mancha,Ciclo combinado,2015-10-01T00:00:00.000+02:00,758.74
526,Castilla- La Mancha,Ciclo combinado,2015-11-01T00:00:00.000+01:00,758.74
527,Castilla- La Mancha,Ciclo combinado,2015-12-01T00:00:00.000+01:00,758.74
528,Castilla- La Mancha,Eólica,2015-01-01T00:00:00.000+01:00,3798.929
529,Castilla- La Mancha,Eólica,2015-02-01T00:00:00.000+01:00,3798.929
530,Castilla- La Mancha,Eólica,2015-03-01T00:00:00.000+01:00,3798.929
531,Castilla- La Mancha,Eólica,2015-04-01T00:00:00.000+02:00,3798.929
532,Castilla- La Mancha,Eólica,2015-05-01T00:00:00.000+02:00,3798.929
533,Castilla- La Mancha,Eólica,2015-06-01T00:00:00.000+02:00,3798.929
534,Castilla- La Mancha,Eólica,2015-07-01T00:00:00.000+02:00,3798.929
535,Castilla- La Mancha,Eólica,2015-08-01T00:00:00.000+02:00,3798.929
536,Castilla- La Mancha,Eólica,2015-09-01T00:00:00.000+02:00,3798.929
537,Castilla- La Mancha,Eólica,2015-10-01T00:00:00.000+02:00,3798.929
538,Castilla- La Mancha,Eólica,2015-11-01T00:00:00.000+01:00,3798.929
539,Castilla- La Mancha,Eólica,2015-12-01T00:00:00.000+01:00,3798.929
540,Castilla- La Mancha,Solar fotovoltaica,2015-01-01T00:00:00.000+01:00,923.419
541,Castilla- La Mancha,Solar fotovoltaica,2015-02-01T00:00:00.000+01:00,923.419
542,Castilla- La Mancha,Solar fotovoltaica,2015-03-01T00:00:00.000+01:00,923.419
543,Castilla- La Mancha,Solar fotovoltaica,2015-04-01T00:00:00.000+02:00,923.419
544,Castilla- La Mancha,Solar fotovoltaica,2015-05-01T00:00:00.000+02:00,923.419
545,Castilla- La Mancha,Solar fotovoltaica,2015-06-01T00:00:00.000+02:00,923.431
546,Castilla- La Mancha,Solar fotovoltaica,2015-07-01T00:00:00.000+02:00,923.431
547,Castilla- La Mancha,Solar fotovoltaica,2015-08-01T00:00:00.000+02:00,923.431
548,Castilla- La Mancha,Solar fotovoltaica,2015-09-01T00:00:00.000+02:00,923.431
549,Castilla- La Mancha,Solar fotovoltaica,2015-10-01T00:00:00.000+02:00,923.431
550,Castilla- La Mancha,Solar fotovoltaica,2015-11-01T00:00:00.000+01:00,923.431
551,Castilla- La Mancha,Solar fotovoltaica,2015-12-01T00:00:00.000+01:00,923.431
552,Castilla- La Mancha,Solar térmica,2015-01-01T00:00:00.000+01:00,349.4
553,Castilla- La Mancha,Solar térmica,2015-02-01T00:00:00.000+01:00,349.4
554,Castilla- La Mancha,Solar térmica,2015-03-01T00:00:00.000+01:00,349.4
555,Castilla- La Mancha,Solar térmica,2015-04-01T00:00:00.000+02:00,349.4
556,Castilla- La Mancha,Solar térmica,2015-05-01T00:00:00.000+02:00,349.4
557,Castilla- La Mancha,Solar térmica,2015-06-01T00:00:00.000+02:00,349.4
558,Castilla- La Mancha,Solar térmica,2015-07-01T00:00:00.000+02:00,349.4
559,Castilla- La Mancha,Solar térmica,2015-08-01T00:00:00.000+02:00,349.4
560,Castilla- La Mancha,Solar térmica,2015-09-01T00:00:00.000+02:00,349.4
561,Castilla- La Mancha,Solar térmica,2015-10-01T00:00:00.000+02:00,349.4
562,Castilla- La Mancha,Solar térmica,2015-11-01T00:00:00.000+01:00,349.4
563,Castilla- La Mancha,Solar térmica,2015-12-01T00:00:00.000+01:00,349.4
564,Castilla- La Mancha,Otras renovables,2015-01-01T00:00:00.000+01:00,56.965
565,Castilla- La Mancha,Otras renovables,2015-02-01T00:00:00.000+01:00,56.965
566,Castilla- La Mancha,Otras renovables,2015-03-01T00:00:00.000+01:00,56.965
567,Castilla- La Mancha,Otras renovables,2015-04-01T00:00:00.000+02:00,56.965
568,Castilla- La Mancha,Otras renovables,2015-05-01T00:00:00.000+02:00,56.965
569,Castilla- La Mancha,Otras renovables,2015-06-01T00:00:00.000+02:00,56.965
570,Castilla- La Mancha,Otras renovables,2015-07-01T00:00:00.000+02:00,56.965
571,Castilla- La Mancha,Otras renovables,2015-08-01T00:00:00.000+02:00,56.965
572,Castilla- La Mancha,Otras renovables,2015-09-01T00:00:00.000+02:00,56.965
573,Castilla- La Mancha,Otras renovables,2015-10-01T00:00:00.000+02:00,56.965
574,Castilla- La Mancha,Otras renovables,2015-11-01T00:00:00.000+01:00,56.965
575,Castilla- La Mancha,Otras renovables,2015-12-01T00:00:00.000+01:00,56.965
576,Castilla- La Mancha,Cogeneración,2015-01-01T00:00:00.000+01:00,415.868
577,Castilla- La Mancha,Cogeneración,2015-02-01T00:00:00.000+01:00,415.868
578,Castilla- La Mancha,Cogeneración,2015-03-01T00:00:00.000+01:00,415.868
579,Castilla- La Mancha,Cogeneración,2015-04-01T00:00:00.000+02:00,415.868
580,Castilla- La Mancha,Cogeneración,2015-05-01T00:00:00.000+02:00,415.868
581,Castilla- La Mancha,Cogeneración,2015-06-01T00:00:00.000+02:00,415.868
582,Castilla- La Mancha,Cogeneración,2015-07-01T00:00:00.000+02:00,415.868
583,Castilla- La Mancha,Cogeneración,2015-08-01T00:00:00.000+02:00,415.868
584,Castilla- La Mancha,Cogeneración,2015-09-01T00:00:00.000+02:00,415.868
585,Castilla- La Mancha,Cogeneración,2015-10-01T00:00:00.000+02:00,415.868
586,Castilla- La Mancha,Cogeneración,2015-11-01T00:00:00.000+01:00,415.868
587,Castilla- La Mancha,Cogeneración,2015-12-01T00:00:00.000+01:00,415.868
588,Castilla- La Mancha,Potencia total,2015-01-01T00:00:00.000+01:00,8675.464
589,Castilla- La Mancha,Potencia total,2015-02-01T00:00:00.000+01:00,8675.464
590,Castilla- La Mancha,Potencia total,2015-03-01T00:00:00.000+01:00,8675.464
591,Castilla- La Mancha,Potencia total,2015-04-01T00:00:00.000+02:00,8675.464
592,Castilla- La Mancha,Potencia total,2015-05-01T00:00:00.000+02:00,8675.464
593,Castilla- La Mancha,Potencia total,2015-06-01T00:00:00.000+02:00,8675.476
594,Castilla- La Mancha,Potencia total,2015-07-01T00:00:00.000+02:00,8675.476
595,Castilla- La Mancha,Potencia total,2015-08-01T00:00:00.000+02:00,8675.476
596,Castilla- La Mancha,Potencia total,2015-09-01T00:00:00.000+02:00,8675.476
597,Castilla- La Mancha,Potencia total,2015-10-01T00:00:00.000+02:00,8675.476
598,Castilla- La Mancha,Potencia total,2015-11-01T00:00:00.000+01:00,8675.476
599,Castilla- La Mancha,Potencia total,2015-12-01T00:00:00.000+01:00,8675.476
600,Castilla y León,Hidráulica,2015-01-01T00:00:00.000+01:00,4394.758
601,Castilla y León,Hidráulica,2015-02-01T00:00:00.000+01:00,4394.758
602,Castilla y León,Hidráulica,2015-03-01T00:00:00.000+01:00,4394.758
603,Castilla y León,Hidráulica,2015-04-01T00:00:00.000+02:00,4394.758
604,Castilla y León,Hidráulica,2015-05-01T00:00:00.000+02:00,4394.758
605,Castilla y León,Hidráulica,2015-06-01T00:00:00.000+02:00,4394.758
606,Castilla y León,Hidráulica,2015-07-01T00:00:00.000+02:00,4394.758
607,Castilla y León,Hidráulica,2015-08-01T00:00:00.000+02:00,4394.758
608,Castilla y León,Hidráulica,2015-09-01T00:00:00.000+02:00,4394.758
609,Castilla y León,Hidráulica,2015-10-01T00:00:00.000+02:00,4394.758
610,Castilla y León,Hidráulica,2015-11-01T00:00:00.000+01:00,4397.233
611,Castilla y León,Hidráulica,2015-12-01T00:00:00.000+01:00,4397.233
612,Castilla y León,Nuclear,2015-01-01T00:00:00.000+01:00,455.29
613,Castilla y León,Nuclear,2015-02-01T00:00:00.000+01:00,455.29
614,Castilla y León,Nuclear,2015-03-01T00:00:00.000+01:00,455.29
615,Castilla y León,Nuclear,2015-04-01T00:00:00.000+02:00,455.29
616,Castilla y León,Nuclear,2015-05-01T00:00:00.000+02:00,455.29
617,Castilla y León,Nuclear,2015-06-01T00:00:00.000+02:00,455.29
618,Castilla y León,Nuclear,2015-07-01T00:00:00.000+02:00,455.29
619,Castilla y León,Nuclear,2015-08-01T00:00:00.000+02:00,455.29
620,Castilla y León,Nuclear,2015-09-01T00:00:00.000+02:00,455.29
621,Castilla y León,Nuclear,2015-10-01T00:00:00.000+02:00,455.29
622,Castilla y León,Nuclear,2015-11-01T00:00:00.000+01:00,455.29
623,Castilla y León,Nuclear,2015-12-01T00:00:00.000+01:00,455.29
624,Castilla y León,Carbón,2015-01-01T00:00:00.000+01:00,2595.23
625,Castilla y León,Carbón,2015-02-01T00:00:00.000+01:00,2595.23
626,Castilla y León,Carbón,2015-03-01T00:00:00.000+01:00,2595.23
627,Castilla y León,Carbón,2015-04-01T00:00:00.000+02:00,2595.23
628,Castilla y León,Carbón,2015-05-01T00:00:00.000+02:00,2595.23
629,Castilla y León,Carbón,2015-06-01T00:00:00.000+02:00,2595.23
630,Castilla y León,Carbón,2015-07-01T00:00:00.000+02:00,2595.23
631,Castilla y León,Carbón,2015-08-01T00:00:00.000+02:00,2595.23
632,Castilla y León,Carbón,2015-09-01T00:00:00.000+02:00,2595.23
633,Castilla y León,Carbón,2015-10-01T00:00:00.000+02:00,2595.23
634,Castilla y León,Carbón,2015-11-01T00:00:00.000+01:00,2595.23
635,Castilla y León,Carbón,2015-12-01T00:00:00.000+01:00,2595.23
