Fecha;Día semana;Comercializadora;Energía final (MWh);Mercado diario (€/MWh);Mercado intradiario (€/MWh);Restricciones (€/MWh);Procesos OS (€/MWh);Garantía potencia Pagos capacidad (€/MWh);Coste s.interrrumpibilidad (€/MWh);Total (€/MWh)
2020-02-02;Domingo;Todas las u.adquisición;665822,188;28,29;-0,02;1,57;0,68;1,78;0,03;32,32
2020-02-02;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;665822,188;28,29;-0,02;1,57;0,68;;0,03;30,55
2020-02-02;Domingo;Demanda agregada;592040,969;28,77;-0,01;1,77;0,91;2,0;0,03;33,48
2020-02-02;Domingo;Comercializadores de último recurso;81131,839;29,81;0,0;1,74;0,92;4,12;0,03;36,63
2020-02-02;Domingo;Comercializadores libres;494915,352;28,63;-0,01;1,77;0,91;1,71;0,03;33,06
2020-02-02;Domingo;Comercializadores libres+consumidor directo en mercado;510909,13;28,61;-0,01;1,78;0,91;1,66;0,03;32,98
2020-02-02;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;511862,186;28,61;-0,01;1,77;0,91;1,66;0,03;32,98
2020-02-03;Lunes;Todas las u.adquisición;737090,646;41,27;-0,04;1,29;0,33;3,2;0,03;46,08
2020-02-03;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;737090,646;41,27;-0,04;1,29;0,33;;0,03;42,88
2020-02-03;Lunes;Demanda agregada;690345,723;41,63;-0,03;1,38;0,48;3,41;0,03;46,92
2020-02-03;Lunes;Comercializadores de último recurso;75254,492;42,08;0,0;1,4;0,54;4,12;0,03;48,17
2020-02-03;Lunes;Comercializadores libres;597981,776;41,6;-0,03;1,37;0,48;3,34;0,03;46,8
2020-02-03;Lunes;Comercializadores libres+consumidor directo en mercado;615091,231;41,58;-0,03;1,38;0,48;3,33;0,03;46,76
2020-02-03;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;617025,357;41,59;-0,04;1,37;0,48;3,32;0,03;46,75
2020-02-04;Martes;Todas las u.adquisición;761006,283;38,05;-0,03;1,51;0,16;3,14;0,03;42,87
2020-02-04;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;761006,283;38,05;-0,03;1,51;0,16;;0,03;39,73
2020-02-04;Martes;Demanda agregada;708855,427;38,25;-0,02;1,62;0,24;3,37;0,03;43,49
2020-02-04;Martes;Comercializadores de último recurso;75450,705;38,48;0,04;1,62;0,16;4,13;0,03;44,47
2020-02-04;Martes;Comercializadores libres;615820,991;38,23;-0,03;1,62;0,25;3,29;0,03;43,4
2020-02-04;Martes;Comercializadores libres+consumidor directo en mercado;633404,722;38,22;-0,03;1,62;0,25;3,28;0,03;43,38
2020-02-04;Martes;Comercializadores libres+consumidor directo en mercado+exportación;635854,358;38,22;-0,03;1,62;0,25;3,27;0,03;43,36
2020-02-05;Miércoles;Todas las u.adquisición;766941,634;37,38;-0,01;1,13;0,11;3,16;0,03;41,81
2020-02-05;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;766941,634;37,38;-0,01;1,13;0,11;;0,03;38,65
2020-02-05;Miércoles;Demanda agregada;718953,797;37,69;-0,01;1,21;0,29;3,37;0,03;42,58
2020-02-05;Miércoles;Comercializadores de último recurso;77558,182;38,23;0,01;1,18;0,28;4,13;0,03;43,85
2020-02-05;Miércoles;Comercializadores libres;623956,354;37,65;-0,01;1,21;0,29;3,29;0,03;42,46
2020-02-05;Miércoles;Comercializadores libres+consumidor directo en mercado;641395,615;37,62;-0,01;1,21;0,29;3,28;0,03;42,43
2020-02-05;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;642954,429;37,63;-0,01;1,21;0,29;3,27;0,03;42,42
2020-02-06;Jueves;Todas las u.adquisición;772971,836;39,34;-0,03;1,21;0,18;3,19;0,03;43,93
2020-02-06;Jueves;Todas las u.adquisición sin garantía de potencia/pagos capacidad;772971,836;39,34;-0,03;1,21;0,18;;0,03;40,74
2020-02-06;Jueves;Demanda agregada;728687,106;39,46;-0,03;1,29;0,17;3,38;0,03;44,31
2020-02-06;Jueves;Comercializadores de último recurso;79662,62;40,0;-0,01;1,26;0,16;4,12;0,03;45,57
2020-02-06;Jueves;Comercializadores libres;631581,162;39,41;-0,03;1,29;0,17;3,31;0,03;44,18
2020-02-06;Jueves;Comercializadores libres+consumidor directo en mercado;649024,486;39,39;-0,03;1,29;0,17;3,29;0,03;44,15
2020-02-06;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;650159,118;39,39;-0,03;1,29;0,17;3,29;0,03;44,14
2020-02-07;Viernes;Todas las u.adquisición;762896,425;40,27;-0,01;1,17;0,2;3,23;0,03;44,89
2020-02-07;Viernes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;762896,425;40,27;-0,01;1,17;0,2;;0,03;41,66
2020-02-07;Viernes;Demanda agregada;731361,367;40,34;-0,01;1,22;0,21;3,37;0,03;45,17
2020-02-07;Viernes;Comercializadores de último recurso;81001,29;40,55;0,0;1,16;0,21;4,12;0,03;46,08
2020-02-07;Viernes;Comercializadores libres;633238,294;40,33;-0,01;1,22;0,2;3,29;0,03;45,07
2020-02-07;Viernes;Comercializadores libres+consumidor directo en mercado;650360,077;40,32;-0,01;1,22;0,21;3,28;0,03;45,05
2020-02-07;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;650949,626;40,32;-0,01;1,22;0,2;3,28;0,03;45,05
2020-02-08;Sábado;Todas las u.adquisición;674189,142;39,29;-0,02;1,58;0,19;1,95;0,03;43,02
2020-02-08;Sábado;Todas las u.adquisición sin garantía de potencia/pagos capacidad;674189,142;39,29;-0,02;1,58;0,19;;0,03;41,07
2020-02-08;Sábado;Demanda agregada;659687,757;39,32;-0,02;1,62;0,21;1,99;0,03;43,15
2020-02-08;Sábado;Comercializadores de último recurso;84452,726;39,63;0,0;1,55;0,19;4,13;0,03;45,53
2020-02-08;Sábado;Comercializadores libres;559001,267;39,28;-0,02;1,63;0,2;1,73;0,03;42,85
2020-02-08;Sábado;Comercializadores libres+consumidor directo en mercado;575235,031;39,27;-0,02;1,63;0,21;1,68;0,03;42,8
2020-02-08;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;576007,335;39,27;-0,02;1,63;0,21;1,68;0,03;42,8
2020-02-09;Domingo;Todas las u.adquisición;689420,428;30,12;-0,03;1,81;0,41;1,8;0,03;34,15
2020-02-09;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;689420,428;30,12;-0,03;1,81;0,41;;0,03;32,35
2020-02-09;Domingo;Demanda agregada;612212,269;30,27;-0,03;2,09;0,48;2,03;0,03;34,88
2020-02-09;Domingo;Comercializadores de último recurso;85459,398;30,46;0,0;2,04;0,6;4,13;0,03;37,26
2020-02-09;Domingo;Comercializadores libres;510821,722;30,25;-0,03;2,09;0,46;1,74;0,03;34,54
2020-02-09;Domingo;Comercializadores libres+consumidor directo en mercado;526752,871;30,24;-0,03;2,09;0,46;1,69;0,03;34,49
2020-02-09;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;527577,552;30,24;-0,03;2,09;0,46;1,69;0,03;34,48
2020-02-10;Lunes;Todas las u.adquisición;785322,909;32,23;-0,05;1,57;0,29;3,08;0,03;37,16
2020-02-10;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;785322,909;32,23;-0,05;1,57;0,29;;0,03;34,08
2020-02-10;Lunes;Demanda agregada;710374,564;32,82;-0,05;1,77;0,36;3,41;0,03;38,34
2020-02-10;Lunes;Comercializadores de último recurso;78655,664;33,5;-0,01;1,74;0,41;4,11;0,03;39,78
2020-02-10;Lunes;Comercializadores libres;614611,467;32,76;-0,05;1,78;0,35;3,33;0,03;38,19
2020-02-10;Lunes;Comercializadores libres+consumidor directo en mercado;631718,9;32,74;-0,05;1,78;0,35;3,32;0,03;38,16
2020-02-10;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;632313,684;32,73;-0,05;1,78;0,35;3,32;0,03;38,16
2020-02-11;Martes;Todas las u.adquisición;754947,428;42,19;-0,06;1,64;0,12;3,22;0,03;47,14
2020-02-11;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;754947,428;42,19;-0,06;1,64;0,12;;0,03;43,92
2020-02-11;Martes;Demanda agregada;720590,177;42,29;-0,05;1,72;0,16;3,37;0,03;47,53
2020-02-11;Martes;Comercializadores de último recurso;77912,505;42,58;-0,02;1,68;0,1;4,12;0,03;48,5
2020-02-11;Martes;Comercializadores libres;625700,621;42,26;-0,05;1,72;0,17;3,29;0,03;47,43
2020-02-11;Martes;Comercializadores libres+consumidor directo en mercado;642677,672;42,26;-0,06;1,72;0,17;3,28;0,03;47,41
2020-02-11;Martes;Comercializadores libres+consumidor directo en mercado+exportación;643287,913;42,26;-0,06;1,72;0,17;3,28;0,03;47,4
2020-02-12;Miércoles;Todas las u.adquisición;742773,566;44,44;-0,01;1,24;0,15;3,3;0,03;49,15
2020-02-12;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;742773,566;44,44;-0,01;1,24;0,15;;0,03;45,85
2020-02-12;Miércoles;Demanda agregada;725420,822;44,45;-0,01;1,3;0,15;3,37;0,03;49,29
2020-02-12;Miércoles;Comercializadores de último recurso;78674,192;44,4;0,0;1,27;0,15;4,13;0,03;49,98
2020-02-12;Miércoles;Comercializadores libres;630105,888;44,46;-0,01;1,3;0,14;3,29;0,03;49,22
2020-02-12;Miércoles;Comercializadores libres+consumidor directo en mercado;646746,63;44,45;-0,01;1,3;0,15;3,28;0,03;49,21
2020-02-12;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;647321,791;44,45;-0,01;1,3;0,15;3,28;0,03;49,21
2020-02-13;Jueves;Todas las u.adquisición;753090,787;38,61;-0,04;1,18;0,19;3,21;0,03;43,19
2020-02-13;Jueves;Todas las u.adquisición sin garantía de potencia/pagos capacidad;753090,787;38,61;-0,04;1,18;0,19;;0,03;39,98
2020-02-13;Jueves;Demanda agregada;719030,522;38,72;-0,04;1,25;0,25;3,36;0,03;43,58
2020-02-13;Jueves;Comercializadores de último recurso;77075,829;39,16;-0,01;1,23;0,21;4,12;0,03;44,74
2020-02-13;Jueves;Comercializadores libres;624787,259;38,68;-0,04;1,25;0,26;3,28;0,03;43,46
2020-02-13;Jueves;Comercializadores libres+consumidor directo en mercado;641954,693;38,67;-0,04;1,25;0,26;3,27;0,03;43,44
2020-02-13;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;642623,896;38,67;-0,04;1,25;0,26;3,27;0,03;43,43
2020-02-14;Viernes;Todas las u.adquisición;745017,905;41,86;-0,01;1,66;0,19;3,2;0,03;46,94
2020-02-14;Viernes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;745017,905;41,86;-0,01;1,66;0,19;;0,03;43,73
2020-02-14;Viernes;Demanda agregada;713277,195;41,89;-0,01;1,74;0,25;3,34;0,03;47,24
2020-02-14;Viernes;Comercializadores de último recurso;76268,226;42,11;0,0;1,74;0,21;4,11;0,03;48,21
2020-02-14;Viernes;Comercializadores libres;619827,621;41,87;-0,01;1,74;0,26;3,26;0,03;47,14
2020-02-14;Viernes;Comercializadores libres+consumidor directo en mercado;637008,969;41,86;-0,01;1,74;0,26;3,25;0,03;47,13
2020-02-14;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;637698,174;41,86;-0,01;1,73;0,26;3,25;0,03;47,12
2020-02-15;Sábado;Todas las u.adquisición;674705,496;35,04;0,0;1,54;0,42;1,84;0,03;38,87
2020-02-15;Sábado;Todas las u.adquisición sin garantía de potencia/pagos capacidad;674705,496;35,04;0,0;1,54;0,42;;0,03;37,04
2020-02-15;Sábado;Demanda agregada;637549,097;35,19;0,0;1,64;0,47;1,95;0,03;39,29
2020-02-15;Sábado;Comercializadores de último recurso;79218,491;35,13;0,0;1,62;0,54;4,12;0,03;41,45
2020-02-15;Sábado;Comercializadores libres;541850,257;35,2;0,0;1,65;0,45;1,69;0,03;39,02
2020-02-15;Sábado;Comercializadores libres+consumidor directo en mercado;558330,606;35,2;0,0;1,65;0,45;1,64;0,03;38,98
2020-02-15;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;559140,909;35,2;0,0;1,64;0,45;1,64;0,03;38,97
2020-02-16;Domingo;Todas las u.adquisición;686001,286;24,32;0,0;1,51;0,73;1,72;0,03;28,31
2020-02-16;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;686001,286;24,32;0,0;1,51;0,73;;0,03;26,59
2020-02-16;Domingo;Demanda agregada;591388,692;24,84;0,0;1,75;0,96;1,99;0,03;29,58
2020-02-16;Domingo;Comercializadores de último recurso;80629,662;25,17;0,0;1,71;1,02;4,13;0,03;32,07
2020-02-16;Domingo;Comercializadores libres;494729,637;24,79;0,0;1,76;0,94;1,71;0,03;29,24
2020-02-16;Domingo;Comercializadores libres+consumidor directo en mercado;510759,03;24,78;0,0;1,76;0,95;1,66;0,03;29,18
2020-02-16;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;511641,223;24,78;0,0;1,76;0,95;1,65;0,03;29,18
2020-02-17;Lunes;Todas las u.adquisición;741120,868;36,41;0,01;1,26;0,27;3,23;0,03;41,22
2020-02-17;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;741120,868;36,41;0,01;1,26;0,27;;0,03;37,99
2020-02-17;Lunes;Demanda agregada;699751,597;36,67;0,01;1,34;0,29;3,42;0,03;41,76
2020-02-17;Lunes;Comercializadores de último recurso;76818,176;36,92;0,0;1,32;0,26;4,13;0,03;42,67
2020-02-17;Lunes;Comercializadores libres;605658,9;36,65;0,01;1,34;0,29;3,35;0,03;41,67
2020-02-17;Lunes;Comercializadores libres+consumidor directo en mercado;622933,421;36,64;0,01;1,34;0,29;3,34;0,03;41,65
2020-02-17;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;624272,527;36,64;0,01;1,34;0,29;3,33;0,03;41,65
2020-02-18;Martes;Todas las u.adquisición;747297,18;38,62;0,04;1,16;0,23;3,27;0,03;43,35
2020-02-18;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;747297,18;38,62;0,04;1,16;0,23;;0,03;40,08
2020-02-18;Martes;Demanda agregada;725447,595;38,69;0,04;1,2;0,23;3,37;0,03;43,56
2020-02-18;Martes;Comercializadores de último recurso;78103,908;38,96;0,01;1,17;0,17;4,13;0,03;44,48
2020-02-18;Martes;Comercializadores libres;629801,512;38,67;0,04;1,2;0,23;3,29;0,03;43,47
2020-02-18;Martes;Comercializadores libres+consumidor directo en mercado;647343,687;38,66;0,04;1,2;0,24;3,28;0,03;43,45
2020-02-18;Martes;Comercializadores libres+consumidor directo en mercado+exportación;647991,149;38,66;0,04;1,2;0,24;3,27;0,03;43,44
2020-02-19;Miércoles;Todas las u.adquisición;742561,239;43,03;0,0;1,32;0,2;3,27;0,03;47,86
2020-02-19;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;742561,239;43,03;0,0;1,32;0,2;;0,03;44,59
2020-02-19;Miércoles;Demanda agregada;723863,822;43,06;0,0;1,36;0,19;3,35;0,03;47,99
2020-02-19;Miércoles;Comercializadores de último recurso;78066,641;43,42;0,0;1,4;0,13;4,11;0,03;49,08
2020-02-19;Miércoles;Comercializadores libres;628062,604;43,02;0,0;1,35;0,2;3,27;0,03;47,88
2020-02-19;Miércoles;Comercializadores libres+consumidor directo en mercado;645797,181;43,01;0,0;1,35;0,2;3,26;0,03;47,86
2020-02-19;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;646428,128;43,01;0,0;1,35;0,2;3,26;0,03;47,86
2020-02-20;Jueves;Todas las u.adquisición;753431,616;42,74;0,0;1,01;0,29;3,22;0,03;47,29
2020-02-20;Jueves;Todas las u.adquisición sin garantía de potencia/pagos capacidad;753431,616;42,74;0,0;1,01;0,29;;0,03;44,08
2020-02-20;Jueves;Demanda agregada;722594,666;42,8;0,0;1,06;0,29;3,35;0,03;47,54
2020-02-20;Jueves;Comercializadores de último recurso;77995,696;43,02;0,0;1,03;0,27;4,11;0,03;48,47
2020-02-20;Jueves;Comercializadores libres;626836,27;42,78;0,0;1,06;0,3;3,27;0,03;47,44
2020-02-20;Jueves;Comercializadores libres+consumidor directo en mercado;644598,97;42,77;0,0;1,06;0,3;3,26;0,03;47,43
2020-02-20;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;644983,001;42,77;0,0;1,06;0,3;3,26;0,03;47,42
2020-02-21;Viernes;Todas las u.adquisición;750044,343;39,62;-0,01;1,4;0,17;3,17;0,03;44,37
2020-02-21;Viernes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;750044,343;39,62;-0,01;1,4;0,17;;0,03;41,21
2020-02-21;Viernes;Demanda agregada;712785,926;39,84;-0,01;1,47;0,18;3,33;0,03;44,85
2020-02-21;Viernes;Comercializadores de último recurso;77106,899;40,46;0,0;1,47;0,2;4,11;0,03;46,27
2020-02-21;Viernes;Comercializadores libres;618217,677;39,78;-0,01;1,47;0,17;3,25;0,03;44,7
2020-02-21;Viernes;Comercializadores libres+consumidor directo en mercado;635679,027;39,77;-0,01;1,47;0,18;3,24;0,03;44,68
2020-02-21;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;636161,344;39,77;-0,01;1,47;0,18;3,24;0,03;44,67
2020-02-22;Sábado;Todas las u.adquisición;664187,287;39,8;-0,06;1,41;0,19;1,84;0,03;43,22
2020-02-22;Sábado;Todas las u.adquisición sin garantía de potencia/pagos capacidad;664187,287;39,8;-0,06;1,41;0,19;;0,03;41,37
2020-02-22;Sábado;Demanda agregada;633117,905;39,84;-0,05;1,47;0,24;1,94;0,03;43,48
2020-02-22;Sábado;Comercializadores de último recurso;78718,231;40,05;0,0;1,45;0,14;4,11;0,03;45,78
2020-02-22;Sábado;Comercializadores libres;538308,291;39,82;-0,05;1,48;0,26;1,67;0,03;43,21
2020-02-22;Sábado;Comercializadores libres+consumidor directo en mercado;554399,674;39,81;-0,05;1,48;0,26;1,63;0,03;43,16
2020-02-22;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;555133,979;39,81;-0,05;1,48;0,26;1,62;0,03;43,15
2020-02-23;Domingo;Todas las u.adquisición;630991,745;36,58;0,0;1,67;0,5;1,82;0,03;40,61
2020-02-23;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;630991,745;36,58;0,0;1,67;0,5;;0,03;38,79
2020-02-23;Domingo;Demanda agregada;584098,555;36,8;0,0;1,93;0,54;1,97;0,03;41,27
2020-02-23;Domingo;Comercializadores de último recurso;78741,632;37,12;0,0;1,87;0,48;4,12;0,03;43,64
2020-02-23;Domingo;Comercializadores libres;489818,823;36,76;0,0;1,94;0,54;1,68;0,03;40,96
2020-02-23;Domingo;Comercializadores libres+consumidor directo en mercado;505356,923;36,75;0,0;1,94;0,54;1,63;0,03;40,9
2020-02-23;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;506184,685;36,75;0,0;1,94;0,54;1,63;0,03;40,9
2020-02-24;Lunes;Todas las u.adquisición;717874,889;41,75;-0,03;1,34;0,27;3,27;0,03;46,63
2020-02-24;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;717874,889;41,75;-0,03;1,34;0,27;;0,03;43,36
2020-02-24;Lunes;Demanda agregada;690277,116;41,81;-0,03;1,4;0,31;3,4;0,03;46,92
2020-02-24;Lunes;Comercializadores de último recurso;75546,778;41,82;-0,01;1,38;0,16;4,12;0,03;47,5
2020-02-24;Lunes;Comercializadores libres;597976,156;41,81;-0,04;1,4;0,32;3,32;0,03;46,86
2020-02-24;Lunes;Comercializadores libres+consumidor directo en mercado;614730,338;41,81;-0,04;1,41;0,33;3,31;0,03;46,85
2020-02-24;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;614986,428;41,81;-0,04;1,41;0,33;3,31;0,03;46,85
2020-02-25;Martes;Todas las u.adquisición;744626,885;33,02;-0,02;1,43;0,35;3,18;0,03;38,0
2020-02-25;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;744626,885;33,02;-0,02;1,43;0,35;;0,03;34,81
2020-02-25;Martes;Demanda agregada;704910,539;33,17;-0,02;1,52;0,41;3,36;0,03;38,48
2020-02-25;Martes;Comercializadores de último recurso;76295,346;33,58;0,0;1,5;0,34;4,13;0,03;39,58
2020-02-25;Martes;Comercializadores libres;611444,936;33,13;-0,02;1,53;0,41;3,28;0,03;38,37
2020-02-25;Martes;Comercializadores libres+consumidor directo en mercado;628615,193;33,12;-0,02;1,53;0,41;3,27;0,03;38,35
2020-02-25;Martes;Comercializadores libres+consumidor directo en mercado+exportación;629151,149;33,12;-0,02;1,53;0,41;3,27;0,03;38,35
2020-02-26;Miércoles;Todas las u.adquisición;781659,141;32,31;-0,01;1,52;0,39;3,07;0,03;37,3
2020-02-26;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;781659,141;32,31;-0,01;1,52;0,39;;0,03;34,24
2020-02-26;Miércoles;Demanda agregada;713181,427;32,52;-0,01;1,67;0,46;3,36;0,03;38,03
2020-02-26;Miércoles;Comercializadores de último recurso;76337,19;33,03;0,0;1,65;0,42;4,12;0,03;39,27
2020-02-26;Miércoles;Comercializadores libres;619380,96;32,47;-0,01;1,67;0,46;3,28;0,03;37,91
2020-02-26;Miércoles;Comercializadores libres+consumidor directo en mercado;636844,237;32,45;-0,01;1,67;0,47;3,27;0,03;37,89
2020-02-26;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;637356,464;32,45;-0,01;1,67;0,47;3,27;0,03;37,88
2020-02-27;Jueves;Todas las u.adquisición;788698,12;30,72;-0,03;1,39;0,31;3,01;0,03;35,44
2020-02-27;Jueves;Todas las u.adquisición sin garantía de potencia/pagos capacidad;788698,12;30,72;-0,03;1,39;0,31;;0,03;32,43
2020-02-27;Jueves;Demanda agregada;710677,938;30,87;-0,03;1,55;0,37;3,34;0,03;36,14
2020-02-27;Jueves;Comercializadores de último recurso;75312,994;31,23;-0,01;1,54;0,38;4,11;0,03;37,28
2020-02-27;Jueves;Comercializadores libres;617887,126;30,84;-0,03;1,55;0,36;3,26;0,03;36,02
2020-02-27;Jueves;Comercializadores libres+consumidor directo en mercado;635364,944;30,83;-0,03;1,55;0,37;3,25;0,03;36,0
2020-02-27;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;635895,779;30,83;-0,03;1,55;0,37;3,25;0,03;36,0
2020-02-28;Viernes;Todas las u.adquisición;731129,978;34,04;-0,01;1,27;0,28;3,13;0,03;38,74
2020-02-28;Viernes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;731129,978;34,04;-0,01;1,27;0,28;;0,03;35,61
2020-02-28;Viernes;Demanda agregada;688244,413;34,15;-0,01;1,35;0,33;3,32;0,03;39,17
2020-02-28;Viernes;Comercializadores de último recurso;74242,699;33,92;0,0;1,33;0,28;4,11;0,03;39,68
2020-02-28;Viernes;Comercializadores libres;596878,903;34,18;-0,01;1,35;0,34;3,24;0,03;39,13
