Fecha;Día semana;Comercializadora;Energía final (MWh);Mercado diario (€/MWh);Mercado intradiario (€/MWh);Restricciones (€/MWh);Procesos OS (€/MWh);Garantía potencia Pagos capacidad (€/MWh);Coste s.interrrumpibilidad (€/MWh);Total (€/MWh)
2019-02-02;Sábado;Comercializadores de último recurso;95597,173;39,74;0,04;1,78;1,01;4,14;0,75;47,46
2019-02-02;Sábado;Comercializadores libres;587691,811;38,65;0,06;1,8;1,18;1,86;0,75;44,29
2019-02-02;Sábado;Comercializadores libres+consumidor directo en mercado;602717,348;38,63;0,08;1,8;1,18;1,81;0,75;44,25
2019-02-02;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;604886,632;38,62;0,08;1,79;1,18;1,81;0,74;44,21
2019-02-03;Domingo;Todas las u.adquisición;749132,174;48,89;0,01;1,28;0,77;1,92;0,65;53,53
2019-02-03;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;749132,174;48,89;0,01;1,28;0,77;;0,65;51,61
2019-02-03;Domingo;Demanda agregada;656756,028;49,31;0,02;1,48;0,98;2,19;0,75;54,72
2019-02-03;Domingo;Comercializadores de último recurso;98853,824;50,2;;1,41;0,93;4,15;0,75;57,42
2019-02-03;Domingo;Comercializadores libres;543523,246;49,17;0,02;1,49;0,99;1,89;0,75;54,3
2019-02-03;Domingo;Comercializadores libres+consumidor directo en mercado;557902,204;49,15;0,02;1,5;0,99;1,84;0,75;54,24
2019-02-03;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;559173,5;49,16;0,02;1,49;0,99;1,84;0,74;54,24
2019-02-04;Lunes;Todas las u.adquisición;873429,356;60,05;-0,2;0,48;0,49;3,16;0,67;64,65
2019-02-04;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;873429,356;60,05;-0,2;0,48;0,49;;0,67;61,49
2019-02-04;Lunes;Demanda agregada;784793,701;60,58;-0,2;0,53;0,55;3,51;0,75;65,71
2019-02-04;Lunes;Comercializadores de último recurso;95259,269;61,03;0,01;0,51;0,5;4,14;0,75;66,93
2019-02-04;Lunes;Comercializadores libres;673993,328;60,55;-0,21;0,53;0,54;3,44;0,75;65,6
2019-02-04;Lunes;Comercializadores libres+consumidor directo en mercado;689534,432;60,52;-0,23;0,54;0,55;3,43;0,75;65,55
2019-02-04;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;690451,64;60,52;-0,23;0,54;0,55;3,42;0,74;65,54
2019-02-05;Martes;Todas las u.adquisición;847629,244;60,96;-0,05;0,57;0,64;3,18;0,69;65,98
2019-02-05;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;847629,244;60,96;-0,05;0,57;0,64;;0,69;62,81
2019-02-05;Martes;Demanda agregada;782660,42;61,11;-0,05;0,62;0,71;3,44;0,75;66,58
2019-02-05;Martes;Comercializadores de último recurso;91374,823;61,53;-0,02;0,59;0,82;4,13;0,75;67,8
2019-02-05;Martes;Comercializadores libres;675252,585;61,07;-0,04;0,62;0,7;3,36;0,75;66,44
2019-02-05;Martes;Comercializadores libres+consumidor directo en mercado;691285,597;61,05;-0,05;0,62;0,7;3,35;0,75;66,42
2019-02-05;Martes;Comercializadores libres+consumidor directo en mercado+exportación;692082,632;61,05;-0,05;0,62;0,7;3,34;0,74;66,41
2019-02-06;Miércoles;Todas las u.adquisición;826706,07;61,59;-0,14;0,6;0,18;3,2;0,69;66,13
2019-02-06;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;826706,07;61,59;-0,14;0,6;0,18;;0,69;62,93
2019-02-06;Miércoles;Demanda agregada;770147,78;61,72;-0,13;0,65;0,23;3,43;0,75;66,65
2019-02-06;Miércoles;Comercializadores de último recurso;88949,644;62,03;0,06;0,63;0,23;4,13;0,75;67,83
2019-02-06;Miércoles;Comercializadores libres;665136,421;61,68;-0,13;0,65;0,23;3,35;0,75;66,53
2019-02-06;Miércoles;Comercializadores libres+consumidor directo en mercado;681198,136;61,67;-0,15;0,65;0,23;3,34;0,75;66,5
2019-02-06;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;681996,199;61,68;-0,15;0,65;0,23;3,34;0,74;66,49
2019-02-07;Jueves;Todas las u.adquisición;816895,418;58,9;0,03;0,5;0,26;3,21;0,7;63,59
2019-02-07;Jueves;Todas las u.adquisición sin garantía de potencia/pagos capacidad;816895,418;58,9;0,03;0,5;0,26;;0,7;60,38
2019-02-07;Jueves;Demanda agregada;762545,863;59,02;0,03;0,53;0,29;3,44;0,75;64,06
2019-02-07;Jueves;Comercializadores de último recurso;87128,144;59,69;0,03;0,51;0,3;4,13;0,75;65,42
2019-02-07;Jueves;Comercializadores libres;659371,19;58,96;0,03;0,54;0,29;3,36;0,75;63,91
2019-02-07;Jueves;Comercializadores libres+consumidor directo en mercado;675417,719;58,94;0,03;0,54;0,29;3,35;0,75;63,88
2019-02-07;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;676218,882;58,94;0,03;0,53;0,29;3,35;0,74;63,88
2019-02-08;Viernes;Todas las u.adquisición;813411,829;56,73;-0,05;0,55;0,19;3,18;0,69;61,3
2019-02-08;Viernes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;813411,829;56,73;-0,05;0,55;0,19;;0,69;58,11
2019-02-08;Viernes;Demanda agregada;756604,085;56,85;-0,04;0,59;0,21;3,42;0,75;61,77
2019-02-08;Viernes;Comercializadores de último recurso;86824,751;57,03;0,01;0,59;0,19;4,13;0,75;62,69
2019-02-08;Viernes;Comercializadores libres;653753,989;56,83;-0,04;0,59;0,21;3,34;0,75;61,68
2019-02-08;Viernes;Comercializadores libres+consumidor directo en mercado;669779,334;56,82;-0,04;0,59;0,21;3,33;0,75;61,65
2019-02-08;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;670572,241;56,82;-0,04;0,59;0,21;3,33;0,74;61,65
2019-02-09;Sábado;Todas las u.adquisición;741858,167;54,66;-0,04;0,58;0,3;1,88;0,68;58,06
2019-02-09;Sábado;Todas las u.adquisición sin garantía de potencia/pagos capacidad;741858,167;54,66;-0,04;0,58;0,3;;0,68;56,18
2019-02-09;Sábado;Demanda agregada;679000,571;54,82;-0,03;0,63;0,33;2,06;0,75;58,55
2019-02-09;Sábado;Comercializadores de último recurso;89016,277;55,12;0,0;0,62;0,28;4,13;0,75;60,89
2019-02-09;Sábado;Comercializadores libres;574858,611;54,79;-0,04;0,63;0,34;1,79;0,75;58,25
2019-02-09;Sábado;Comercializadores libres+consumidor directo en mercado;589984,294;54,77;-0,04;0,63;0,34;1,74;0,75;58,2
2019-02-09;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;590392,52;54,78;-0,04;0,63;0,34;1,74;0,75;58,2
2019-02-10;Domingo;Todas las u.adquisición;738611,1;38,58;-0,04;1,42;0,57;1,82;0,64;42,99
2019-02-10;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;738611,1;38,58;-0,04;1,42;0,57;;0,64;41,17
2019-02-10;Domingo;Demanda agregada;634975,134;39,41;-0,04;1,66;0,76;2,12;0,75;44,64
2019-02-10;Domingo;Comercializadores de último recurso;91438,573;41,23;;1,55;0,6;4,15;0,75;48,27
2019-02-10;Domingo;Comercializadores libres;529036,068;39,14;-0,05;1,67;0,78;1,82;0,75;44,11
2019-02-10;Domingo;Comercializadores libres+consumidor directo en mercado;543536,561;39,1;-0,05;1,68;0,78;1,77;0,75;44,03
2019-02-10;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;545150,225;39,08;-0,05;1,67;0,78;1,77;0,74;43,99
2019-02-11;Lunes;Todas las u.adquisición;799579,505;57,09;-0,05;0,45;0,31;3,22;0,69;61,72
2019-02-11;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;799579,505;57,09;-0,05;0,45;0,31;;0,69;58,5
2019-02-11;Lunes;Demanda agregada;739595,146;57,52;-0,05;0,49;0,35;3,48;0,75;62,53
2019-02-11;Lunes;Comercializadores de último recurso;84931,63;57,85;0,02;0,48;0,34;4,14;0,75;63,58
2019-02-11;Lunes;Comercializadores libres;638929,883;57,51;-0,06;0,49;0,34;3,41;0,75;62,43
2019-02-11;Lunes;Comercializadores libres+consumidor directo en mercado;654663,516;57,48;-0,06;0,49;0,35;3,4;0,75;62,4
2019-02-11;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;655354,626;57,48;-0,06;0,49;0,35;3,39;0,74;62,39
2019-02-12;Martes;Todas las u.adquisición;796679,851;60,97;-0,05;0,31;0,3;3,26;0,71;65,5
2019-02-12;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;796679,851;60,97;-0,05;0,31;0,3;;0,71;62,24
2019-02-12;Martes;Demanda agregada;756503,585;61,06;-0,04;0,33;0,32;3,43;0,75;65,84
2019-02-12;Martes;Comercializadores de último recurso;84949,697;61,54;0,02;0,34;0,3;4,14;0,75;67,08
2019-02-12;Martes;Comercializadores libres;655831,144;61,01;-0,04;0,32;0,32;3,35;0,75;65,71
2019-02-12;Martes;Comercializadores libres+consumidor directo en mercado;671553,888;61,0;-0,05;0,32;0,32;3,34;0,75;65,69
2019-02-12;Martes;Comercializadores libres+consumidor directo en mercado+exportación;672252,2;61,0;-0,05;0,32;0,32;3,34;0,74;65,68
2019-02-13;Miércoles;Todas las u.adquisición;792906,313;61,65;-0,03;0,16;0,23;3,26;0,71;65,98
2019-02-13;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;792906,313;61,65;-0,03;0,16;0,23;;0,71;62,72
2019-02-13;Miércoles;Demanda agregada;754814,3;61,71;-0,03;0,19;0,24;3,42;0,75;66,28
2019-02-13;Miércoles;Comercializadores de último recurso;85017,665;61,81;0,02;0,18;0,22;4,14;0,75;67,11
2019-02-13;Miércoles;Comercializadores libres;653970,482;61,7;-0,03;0,19;0,24;3,35;0,75;66,19
2019-02-13;Miércoles;Comercializadores libres+consumidor directo en mercado;669796,635;61,69;-0,04;0,19;0,24;3,33;0,75;66,17
2019-02-13;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;670478,425;61,69;-0,04;0,19;0,24;3,33;0,74;66,17
2019-02-14;Jueves;Todas las u.adquisición;792017,165;56,76;-0,13;0,35;0,23;3,25;0,71;61,16
2019-02-14;Jueves;Todas las u.adquisición sin garantía de potencia/pagos capacidad;792017,165;56,76;-0,13;0,35;0,23;;0,71;57,91
2019-02-14;Jueves;Demanda agregada;751369,078;56,82;-0,12;0,37;0,29;3,43;0,75;61,53
2019-02-14;Jueves;Comercializadores de último recurso;84321,278;57,25;0,03;0,37;0,23;4,14;0,75;62,77
2019-02-14;Jueves;Comercializadores libres;651136,148;56,77;-0,12;0,37;0,29;3,35;0,75;61,4
2019-02-14;Jueves;Comercializadores libres+consumidor directo en mercado;667047,8;56,76;-0,14;0,37;0,29;3,34;0,75;61,37
2019-02-14;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;667570,781;56,76;-0,14;0,37;0,29;3,33;0,75;61,37
2019-02-15;Viernes;Todas las u.adquisición;780153,915;55,84;0,0;0,36;0,21;3,27;0,71;60,39
2019-02-15;Viernes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;780153,915;55,84;0,0;0,36;0,21;;0,71;57,12
2019-02-15;Viernes;Demanda agregada;747674,938;55,93;0,0;0,38;0,2;3,41;0,75;60,66
2019-02-15;Viernes;Comercializadores de último recurso;84252,893;56,27;0,0;0,38;0,18;4,14;0,75;61,72
2019-02-15;Viernes;Comercializadores libres;647828,118;55,9;0,0;0,38;0,2;3,33;0,75;60,55
2019-02-15;Viernes;Comercializadores libres+consumidor directo en mercado;663422,045;55,88;0,0;0,38;0,2;3,32;0,75;60,52
2019-02-15;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;664091,446;55,88;0,0;0,38;0,2;3,32;0,74;60,52
2019-02-16;Sábado;Todas las u.adquisición;719204,043;51,31;0,03;0,63;0,47;1,89;0,69;55,02
2019-02-16;Sábado;Todas las u.adquisición sin garantía de potencia/pagos capacidad;719204,043;51,31;0,03;0,63;0,47;;0,69;53,13
2019-02-16;Sábado;Demanda agregada;665914,107;51,39;0,03;0,69;0,49;2,04;0,75;55,39
2019-02-16;Sábado;Comercializadores de último recurso;85826,013;51,57;0,0;0,67;0,42;4,14;0,75;57,56
2019-02-16;Sábado;Comercializadores libres;565030,236;51,37;0,03;0,7;0,49;1,77;0,75;55,11
2019-02-16;Sábado;Comercializadores libres+consumidor directo en mercado;580088,094;51,37;0,04;0,7;0,49;1,73;0,75;55,07
2019-02-16;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;580709,182;51,37;0,04;0,7;0,49;1,73;0,74;55,07
2019-02-17;Domingo;Todas las u.adquisición;698233,936;47,48;0,01;0,81;0,54;1,86;0,66;51,36
2019-02-17;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;698233,936;47,48;0,01;0,81;0,54;;0,66;49,51
2019-02-17;Domingo;Demanda agregada;619607,029;47,92;0,01;0,92;0,67;2,09;0,75;52,37
2019-02-17;Domingo;Comercializadores de último recurso;87702,028;48,9;;0,89;0,57;4,16;0,75;55,26
2019-02-17;Domingo;Comercializadores libres;517076,557;47,78;0,01;0,93;0,69;1,8;0,75;51,95
2019-02-17;Domingo;Comercializadores libres+consumidor directo en mercado;531905,001;47,76;0,02;0,93;0,69;1,75;0,75;51,89
2019-02-17;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;532499,387;47,76;0,02;0,93;0,69;1,75;0,74;51,89
2019-02-18;Lunes;Todas las u.adquisición;777964,062;56,94;0,0;0,66;0,24;3,31;0,71;61,85
2019-02-18;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;777964,062;56,94;0,0;0,66;0,24;;0,71;58,55
2019-02-18;Lunes;Demanda agregada;737659,194;57,16;0,0;0,7;0,26;3,49;0,75;62,35
2019-02-18;Lunes;Comercializadores de último recurso;84776,362;57,37;0,0;0,68;0,15;4,15;0,75;63,11
2019-02-18;Lunes;Comercializadores libres;636938,273;57,15;0,0;0,7;0,27;3,42;0,75;62,28
2019-02-18;Lunes;Comercializadores libres+consumidor directo en mercado;652882,832;57,13;0,0;0,7;0,27;3,4;0,75;62,26
2019-02-18;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;653555,334;57,13;0,0;0,7;0,27;3,4;0,74;62,25
2019-02-19;Martes;Todas las u.adquisición;779737,258;59,16;0,0;0,3;0,19;3,29;0,71;63,65
2019-02-19;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;779737,258;59,16;0,0;0,3;0,19;;0,71;60,36
2019-02-19;Martes;Demanda agregada;747221,386;59,21;0,0;0,33;0,19;3,43;0,75;63,91
2019-02-19;Martes;Comercializadores de último recurso;84368,131;59,41;0,01;0,33;0,13;4,14;0,75;64,77
2019-02-19;Martes;Comercializadores libres;646475,762;59,19;0,0;0,33;0,2;3,35;0,75;63,81
2019-02-19;Martes;Comercializadores libres+consumidor directo en mercado;662853,255;59,18;0,0;0,33;0,2;3,34;0,75;63,8
2019-02-19;Martes;Comercializadores libres+consumidor directo en mercado+exportación;663528,825;59,18;0,0;0,33;0,2;3,33;0,74;63,79
2019-02-20;Miércoles;Todas las u.adquisición;783945,945;57,66;-0,02;0,3;0,24;3,24;0,71;62,13
2019-02-20;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;783945,945;57,66;-0,02;0,3;0,24;;0,71;58,88
2019-02-20;Miércoles;Demanda agregada;742670,773;57,69;-0,02;0,36;0,26;3,42;0,75;62,46
2019-02-20;Miércoles;Comercializadores de último recurso;83567,427;57,89;0,0;0,34;0,17;4,14;0,75;63,29
2019-02-20;Miércoles;Comercializadores libres;642846,083;57,67;-0,02;0,36;0,27;3,34;0,75;62,36
2019-02-20;Miércoles;Comercializadores libres+consumidor directo en mercado;659103,346;57,67;-0,02;0,36;0,27;3,33;0,75;62,35
2019-02-20;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;660277,231;57,67;-0,02;0,36;0,27;3,33;0,74;62,34
2019-02-21;Jueves;Todas las u.adquisición;786608,214;55,04;-0,13;0,63;0,2;3,21;0,7;59,66
2019-02-21;Jueves;Todas las u.adquisición sin garantía de potencia/pagos capacidad;786608,214;55,04;-0,13;0,63;0,2;;0,7;56,45
2019-02-21;Jueves;Demanda agregada;738707,121;55,11;-0,13;0,67;0,23;3,41;0,75;60,05
2019-02-21;Jueves;Comercializadores de último recurso;82731,367;55,55;0,02;0,65;0,13;4,14;0,75;61,23
2019-02-21;Jueves;Comercializadores libres;639831,516;55,06;-0,14;0,68;0,24;3,33;0,75;59,93
2019-02-21;Jueves;Comercializadores libres+consumidor directo en mercado;655975,754;55,06;-0,15;0,68;0,25;3,32;0,75;59,9
2019-02-21;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;656649,257;55,06;-0,15;0,68;0,25;3,32;0,74;59,9
2019-02-22;Viernes;Todas las u.adquisición;756485,775;53,65;0,0;0,75;0,28;3,27;0,72;58,67
2019-02-22;Viernes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;756485,775;53,65;0,0;0,75;0,28;;0,72;55,4
2019-02-22;Viernes;Demanda agregada;728681,575;53,7;0,01;0,79;0,29;3,4;0,75;58,93
2019-02-22;Viernes;Comercializadores de último recurso;80478,563;54,08;0,0;0,76;0,24;4,13;0,75;59,96
2019-02-22;Viernes;Comercializadores libres;632078,245;53,66;0,0;0,79;0,29;3,32;0,75;58,81
2019-02-22;Viernes;Comercializadores libres+consumidor directo en mercado;648203,012;53,65;0,01;0,79;0,3;3,3;0,75;58,8
2019-02-22;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;648866,188;53,65;0,01;0,79;0,29;3,3;0,74;58,79
2019-02-23;Sábado;Todas las u.adquisición;705097,987;52,01;-0,03;0,83;0,36;1,83;0,69;55,69
2019-02-23;Sábado;Todas las u.adquisición sin garantía de potencia/pagos capacidad;705097,987;52,01;-0,03;0,83;0,36;;0,69;53,86
2019-02-23;Sábado;Demanda agregada;649327,416;52,06;-0,02;0,91;0,41;1,99;0,75;56,09
2019-02-23;Sábado;Comercializadores de último recurso;81424,741;52,41;0,0;0,87;0,34;4,12;0,75;58,48
2019-02-23;Sábado;Comercializadores libres;552566,269;52,02;-0,02;0,91;0,41;1,73;0,75;55,8
2019-02-23;Sábado;Comercializadores libres+consumidor directo en mercado;567902,675;52,01;-0,02;0,91;0,42;1,68;0,75;55,75
2019-02-23;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;568495,007;52,01;-0,02;0,91;0,42;1,68;0,74;55,74
2019-02-24;Domingo;Todas las u.adquisición;659524,575;51,48;-0,13;0,7;0,43;1,84;0,68;55,0
2019-02-24;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;659524,575;51,48;-0,13;0,7;0,43;;0,68;53,16
2019-02-24;Domingo;Demanda agregada;599641,561;51,55;-0,1;0,8;0,54;2,02;0,75;55,57
2019-02-24;Domingo;Comercializadores de último recurso;81598,422;52,12;;0,77;0,5;4,14;0,75;58,27
2019-02-24;Domingo;Comercializadores libres;503279,965;51,48;-0,1;0,81;0,54;1,74;0,75;55,21
2019-02-24;Domingo;Comercializadores libres+consumidor directo en mercado;518043,139;51,46;-0,11;0,81;0,55;1,69;0,75;55,14
2019-02-24;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;518610,823;51,47;-0,11;0,81;0,55;1,69;0,74;55,14
2019-02-25;Lunes;Todas las u.adquisición;749072,739;55,92;0,05;0,68;0,45;3,28;0,71;61,08
2019-02-25;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;749072,739;55,92;0,05;0,68;0,45;;0,71;57,8
2019-02-25;Lunes;Demanda agregada;708550,447;55,96;0,05;0,74;0,47;3,46;0,75;61,43
2019-02-25;Lunes;Comercializadores de último recurso;78386,837;56,2;0,0;0,72;0,45;4,16;0,75;62,27
2019-02-25;Lunes;Comercializadores libres;614716,808;55,95;0,05;0,74;0,47;3,39;0,75;61,34
2019-02-25;Lunes;Comercializadores libres+consumidor directo en mercado;630163,61;55,93;0,05;0,74;0,47;3,38;0,75;61,33
2019-02-25;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;630651,223;55,94;0,05;0,74;0,47;3,38;0,75;61,33
2019-02-26;Martes;Todas las u.adquisición;745422,498;53,34;-0,03;0,75;0,34;3,28;0,72;58,4
2019-02-26;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;745422,498;53,34;-0,03;0,75;0,34;;0,72;55,12
2019-02-26;Martes;Demanda agregada;717583,33;53,39;-0,03;0,78;0,37;3,41;0,75;58,66
2019-02-26;Martes;Comercializadores de último recurso;77170,68;53,71;0,02;0,76;0,28;4,16;0,75;59,68
2019-02-26;Martes;Comercializadores libres;624433,966;53,36;-0,03;0,78;0,38;3,33;0,75;58,56
2019-02-26;Martes;Comercializadores libres+consumidor directo en mercado;640412,65;53,35;-0,03;0,78;0,38;3,32;0,75;58,54
2019-02-26;Martes;Comercializadores libres+consumidor directo en mercado+exportación;641018,604;53,35;-0,03;0,78;0,38;3,31;0,74;58,54
2019-02-27;Miércoles;Todas las u.adquisición;744335,106;53,34;-0,01;0,79;0,31;3,27;0,72;58,41
2019-02-27;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;744335,106;53,34;-0,01;0,79;0,31;;0,72;55,14
2019-02-27;Miércoles;Demanda agregada;714445,863;53,48;-0,01;0,82;0,35;3,4;0,75;58,78
2019-02-27;Miércoles;Comercializadores de último recurso;76287,757;53,96;0,01;0,81;0,28;4,16;0,75;59,96
2019-02-27;Miércoles;Comercializadores libres;622328,598;53,44;-0,01;0,82;0,35;3,32;0,75;58,67
2019-02-27;Miércoles;Comercializadores libres+consumidor directo en mercado;638158,106;53,42;-0,01;0,82;0,36;3,31;0,75;58,64
2019-02-27;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;638694,688;53,42;-0,01;0,82;0,36;3,31;0,75;58,64
2019-02-28;Jueves;Todas las u.adquisición;736665,19;53,25;0,0;0,81;0,4;3,21;0,71;58,39
2019-02-28;Jueves;Todas las u.adquisición sin garantía de potencia/pagos capacidad;736665,19;53,25;0,0;0,81;0,4;;0,71;55,17
2019-02-28;Jueves;Demanda agregada;700361,671;53,35;0,01;0,86;0,45;3,38;0,75;58,79
2019-02-28;Jueves;Comercializadores de último recurso;75133,092;53,72;0,0;0,84;0,46;4,16;0,75;59,92
2019-02-28;Jueves;Comercializadores libres;609489,972;53,32;0,01;0,86;0,45;3,3;0,75;58,67
2019-02-28;Jueves;Comercializadores libres+consumidor directo en mercado;625228,579;53,31;0,01;0,86;0,45;3,29;0,75;58,65
